"X180"	"X220"	"X225"	"X316"	"X541"	"X1167"	"X1338"	"X1347"	"X1367"	"X1461"	"X1835"	"X3392"	"X3450"	"X3588"	"X4337"	"X4647"	"X4750"	"X4983"	"X5030"	"X5098"	"X5130"	"X5267"	"X5386"	"X5557"	"X5720"	"X6039"	"X6268"	"X6725"	"X6814"	"X7109"	"X8064"	"X8670"	"X9161"	"X9401"	"X9926"	"X9953"
0	0	0.551307418413352	12.6554933750058	2.13689192869291	0	8.10237335553597	0	0	0	10.4402332667373	11.376048402619	0	0	12.8210846282702	10.2975942180511	0	0	0	5.66128712654724	3.16048636655512	0	0	0	0	0	11.5141965354011	0	9.51463223988964	0	0	-0.0975668372750214	2.85374016530503	0	0	9.94426026946161
0	0	0.551307418413352	0	0	0	3.01237335553597	0	9.00036958467687	0	0	2.20604840261903	0	0	2.53108462827023	0	0	0	4.52216550593894	0	5.68048636655511	0	0	0	0	0	0	0	5.53463223988964	0	4.02022674970552	0	0	0	0	0
0	-14.3760317827301	-13.8247243643168	-14.3760317827301	0.520860145962789	5.46709314156596	2.19634157280585	-2.75437041131661	1.99433780194676	3.51919764078019	2.43420148400719	4.37001661988891	-14.3760317827301	-14.3760317827301	0.445052845540108	-14.3760317827301	-14.3760317827301	-14.3760317827301	1.33613372320882	-14.3760317827301	1.19445458382499	-14.3760317827301	-14.3760317827301	-14.3760317827301	-14.3760317827301	3.17978592986267	-14.3760317827301	2.82704295583983	2.83860045715952	-14.3760317827301	-2.8758050330246	4.95640137999486	-14.3760317827301	-14.3760317827301	-14.3760317827301	-14.3760317827301
0	0	0.551307418413352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.223968217269881	0.775275635683233	0.223968217269881	0.223968217269881	9.08709314156597	2.70634157280585	0.223968217269881	4.04433780194675	8.40919764078019	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	2.524454583825	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	0.223968217269881	2.04177066740804	0.223968217269881
0	-10.7560317827301	-10.2047243643168	5.38946159227571	4.2008601459628	11.117093141566	5.38634157280586	5.7656295886834	7.04433780194676	6.14919764078019	-10.7560317827301	6.31001661988891	-10.7560317827301	-10.7560317827301	3.67505284554011	-10.7560317827301	-10.7560317827301	-10.7560317827301	4.81613372320883	-10.7560317827301	4.484454583825	-10.7560317827301	3.15624296853497	-10.7560317827301	-10.7560317827301	6.91978592986267	4.468164752671	3.90704295583983	6.24860045715953	-10.7560317827301	1.6541949669754	8.29640137999486	-10.7560317827301	-10.7560317827301	-10.7560317827301	-10.7560317827301
0	-16.8960317827301	-16.3447243643168	-0.770538407724292	-16.8960317827301	5.27709314156597	-2.67365842719414	-1.0243704113166	3.31433780194676	0.769197640780195	-16.8960317827301	-0.479983380111086	-2.53417910100829	-16.8960317827301	-2.77494715445989	-16.8960317827301	-4.04851262023378	-16.8960317827301	-4.32386627679118	-16.8960317827301	-1.305545416175	-2.09466150381026	-0.08375703146503	-16.8960317827301	-16.8960317827301	0.689785929862676	-16.8960317827301	-6.96295704416017	-0.101399542840475	-1.98413050621595	-3.53580503302459	3.28640137999486	-16.8960317827301	-16.8960317827301	1.48177066740804	-16.8960317827301
0	0	21.9213074184133	0	0	0	20.912373355536	19.8416613714135	20.8603695846769	21.9752294235103	22.2902332667373	22.346048402619	0	0	21.8910846282702	0	0	0	24.8321655059389	0	21.0204863665551	0	0	0	0	24.5458177125928	0	22.48307473857	22.0446322398896	19.8919012765142	22.0802267497055	19.392433162725	0	0	0	0
0	-14.6160317827301	-14.0647243643168	7.7294615922757	3.73086014596279	2.35709314156597	3.25634157280585	-14.6160317827301	-14.6160317827301	-14.6160317827301	4.73420148400719	4.48001661988891	-14.6160317827301	-14.6160317827301	2.6050528455401	-14.6160317827301	3.49148737976621	-14.6160317827301	7.30613372320882	-14.6160317827301	3.11445458382499	-14.6160317827301	-14.6160317827301	-14.6160317827301	-14.6160317827301	6.77978592986267	0.898164752670993	5.96704295583982	5.49860045715952	-7.86413050621596	4.7141949669754	4.66640137999485	-14.6160317827301	-14.6160317827301	-14.6160317827301	-14.6160317827301
0	-0.87603178273012	-0.324724364316769	4.8894615922757	-0.87603178273012	3.09709314156597	2.21634157280585	-0.87603178273012	-0.87603178273012	-0.87603178273012	1.60420148400719	0.43001661988891	-0.87603178273012	-0.87603178273012	-0.574947154459895	-0.87603178273012	-0.87603178273012	-0.87603178273012	3.05613372320882	-0.87603178273012	-0.87603178273012	-0.87603178273012	-0.87603178273012	-0.87603178273012	-0.87603178273012	-0.87603178273012	3.28816475267099	-0.87603178273012	-0.551399542840478	-0.87603178273012	-0.87603178273012	4.03640137999486	-0.87603178273012	-0.87603178273012	-0.87603178273012	-0.87603178273012
0	0	0.551307418413352	1.30549337500582	0	2.98312492429609	0	0	0	0.765229423510306	0	1.50604840261903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0458034645988867	0	0	0	0	2.33243316272498	0	0	0	0
0	0	0.551307418413352	9.10549337500583	0	8.21312492429608	7.70237335553598	0	4.50036958467687	0	0	9.45604840261903	0	0	1.14108462827023	0	0	0	2.68216550593894	0	5.22048636655511	6.82137027891985	0	0	0	0	0	4.11307473856995	4.65463223988964	0	0	3.52243316272498	0	0	0	0
0	-13.7560317827301	-13.2047243643168	2.62946159227571	-13.7560317827301	-13.7560317827301	2.64634157280586	0.755629588683398	-1.35566219805324	-2.6608023592198	-13.7560317827301	-13.7560317827301	-13.7560317827301	-13.7560317827301	-1.05494715445989	-13.7560317827301	-13.7560317827301	-13.7560317827301	1.18613372320883	-13.7560317827301	-1.185545416175	-13.7560317827301	-13.7560317827301	-13.7560317827301	-13.7560317827301	-13.7560317827301	2.908164752671	-13.7560317827301	-0.791399542840473	-13.7560317827301	-2.4558050330246	5.09640137999486	-13.7560317827301	-13.7560317827301	-13.7560317827301	-13.7560317827301
0	0	0.551307418413352	0	0	0	11.092373355536	0	8.71036958467687	0	11.4402332667373	7.88604840261903	0	0	6.51108462827023	0	0	0	12.6321655059389	0	8.03048636655511	0	0	0	0	0	13.6941965354011	0	8.86463223988964	0	2.63022674970552	0	0	0	0	0
0	0	0.551307418413352	17.0154933750058	0	0	15.252373355536	0	0	0	15.7202332667373	14.116048402619	0	0	14.4510846282702	2.8775942180511	0	0	13.6721655059389	0	9.25048636655511	0	0	0	0	0	17.5741965354011	0	14.8946322398896	0	12.3502267497055	0	0	0	0	0
0	0	0.551307418413352	0	0	0	17.382373355536	0	0	0	0	12.616048402619	0	0	0	0	0	0	15.1921655059389	0	9.74048636655511	0	0	0	0	0	0	14.4930747385699	15.2646322398896	0	11.8802267497055	10.352433162725	0	0	15.0878024501382	0
