sample	orf	position	180.00	220.00	225.00	316.00	541.00	1167.00	1338.00	1347.00	1367.00	1461.00	1835.00	3392.00	3450.00	3588.00	4337.00	4647.00	4750.00	4983.00	5030.00	5098.00	5130.00	5267.00	5386.00	5557.00	5720.00	6039.00	6268.00	6725.00	6814.00	7109.00	8064.00	8670.00	9161.00	9401.00	9926.00	9953.00
Orf37_57765	Orf37	57765	-18.88	-33.06	-29.09	-13.50	-14.68	-7.77	-13.50	-13.12	-11.84	-12.74	-33.59	-12.57	-32.30	-30.33	-15.21	-35.37	-34.31	-31.08	-14.07	-38.25	-14.40	-34.44	-15.73	-32.00	-33.19	-11.97	-14.42	-14.98	-12.64	-34.11	-17.23	-10.59	-36.30	-35.29	-33.34	-33.91
Orf37_58237	Orf37	58237	-12.74	-33.06	-29.09	-13.52	-33.82	-7.47	-15.42	-13.77	-9.43	-11.98	-33.59	-13.22	-15.28	-30.33	-15.52	-35.37	-16.79	-31.08	-17.07	-38.25	-14.05	-14.84	-12.83	-32.00	-33.19	-12.06	-33.49	-19.71	-12.85	-14.73	-16.28	-9.46	-36.30	-35.29	-11.26	-33.91
Orf7_8189	Orf7	8189	-36.36	-33.06	-7.72	-33.10	-33.82	-33.91	-8.73	-9.80	-8.78	-7.67	-7.35	-7.29	-32.30	-30.33	-7.75	-35.37	-34.31	-31.08	-4.81	-38.25	-8.62	-34.44	-33.49	-32.00	-33.19	-5.10	-33.49	-7.16	-7.60	-9.75	-7.56	-10.25	-36.30	-35.29	-33.34	-30.12
Orf7_8314	Orf7	8314	-15.02	-33.06	-29.09	-7.30	-11.29	-12.67	-11.77	-35.28	-34.94	-35.25	-10.29	-10.54	-32.30	-30.33	-12.42	-35.37	-11.53	-31.08	-7.72	-38.25	-11.91	-34.44	-33.49	-32.00	-33.19	-8.25	-14.13	-9.06	-9.53	-22.89	-10.31	-10.36	-36.30	-35.29	-33.34	-33.91
Orf7_8384	Orf7	8384	-28.76	-33.06	-29.09	-23.88	-33.82	-25.67	-26.55	-35.28	-31.61	-30.18	-27.16	-28.33	-32.30	-30.33	-29.34	-35.37	-31.64	-31.08	-25.71	-38.25	-30.13	-34.44	-33.49	-32.00	-33.19	-31.19	-25.48	-34.29	-29.32	-34.11	-30.50	-24.73	-36.30	-35.29	-33.34	-33.91
Orf39_59355	Orf39	59355	-36.36	-33.06	-29.09	-28.34	-33.82	-26.66	-30.52	-35.28	-32.24	-28.88	-33.59	-28.13	-32.30	-30.33	-36.56	-35.37	-34.31	-31.08	-35.12	-38.25	-35.11	-34.44	-33.49	-32.00	-33.19	-33.48	-29.69	-34.29	-35.88	-34.11	-35.85	-27.31	-36.30	-35.29	-33.34	-33.91
Orf39_60036	Orf39	60036	-36.36	-33.06	-29.09	-20.54	-33.82	-21.43	-21.94	-35.28	-25.14	-35.25	-33.59	-20.18	-32.30	-30.33	-28.50	-35.37	-34.31	-31.08	-26.96	-38.25	-24.42	-22.82	-33.49	-32.00	-33.19	-33.48	-33.49	-25.53	-24.99	-34.11	-30.23	-26.12	-36.30	-35.29	-33.34	-33.91
Orf40_60631	Orf40	60631	-15.88	-33.06	-29.09	-13.26	-33.82	-33.91	-13.24	-15.13	-17.24	-18.55	-33.59	-32.09	-32.30	-30.33	-16.94	-35.37	-34.31	-31.08	-14.70	-38.25	-17.07	-34.44	-33.49	-32.00	-33.19	-33.48	-12.98	-34.29	-16.68	-34.11	-18.34	-10.79	-36.30	-35.29	-33.34	-33.91
Orf40_61209	Orf40	61209	-36.36	-33.06	-29.09	-33.10	-33.82	-33.91	-18.55	-35.28	-20.93	-35.25	-18.20	-21.75	-32.30	-30.33	-23.13	-35.37	-34.31	-31.08	-17.01	-38.25	-21.61	-34.44	-33.49	-32.00	-33.19	-33.48	-15.95	-34.29	-20.78	-34.11	-27.01	-33.94	-36.30	-35.29	-33.34	-33.91
Orf40_61476	Orf40	61476	-36.36	-33.06	-29.09	-12.63	-33.82	-33.91	-14.39	-35.28	-34.94	-35.25	-13.92	-15.52	-32.30	-30.33	-15.19	-26.76	-34.31	-31.08	-15.97	-38.25	-20.39	-34.44	-33.49	-32.00	-33.19	-33.48	-12.07	-34.29	-14.75	-34.11	-17.29	-33.94	-36.30	-35.29	-33.34	-33.91
Orf40_62028	Orf40	62028	-36.36	-33.06	-29.09	-33.10	-33.82	-33.91	-12.26	-35.28	-34.94	-35.25	-33.59	-17.02	-32.30	-30.33	-36.56	-35.37	-34.31	-31.08	-14.45	-38.25	-19.90	-34.44	-33.49	-32.00	-33.19	-33.48	-33.49	-15.15	-14.38	-34.11	-17.76	-19.29	-36.30	-35.29	-14.55	-33.91
Orf40_62161	Orf40	62161	-20.65	-17.98	-3.79	-8.72	-14.46	-33.91	-8.94	-28.93	-11.25	-11.62	-33.59	-8.86	-32.30	-13.84	-9.97	-35.37	-8.79	-4.53	-7.31	-11.10	-7.31	-7.21	-20.31	-7.61	-11.67	-31.38	-23.28	-13.07	-13.82	-11.28	-9.15	-8.24	-23.79	-26.05	-33.34	-30.21
Orf42_62756	Orf42	62756	-36.36	-33.06	-29.09	-18.35	-33.82	-19.30	-16.84	-35.28	-23.47	-17.22	-33.59	-19.52	-32.30	-30.33	-21.27	-35.37	-34.31	-31.08	-26.91	-38.25	-20.40	-34.44	-33.49	-32.00	-33.19	-18.30	-33.49	-34.29	-19.70	-34.11	-19.24	-18.76	-36.30	-35.29	-33.34	-33.91
Orf42_62756.5	Orf42	62756.5	-36.36	-33.06	-29.09	-6.54	-9.18	-9.08	-6.86	-10.42	-8.35	-35.25	-27.46	-7.70	-32.30	-17.79	-8.17	-35.37	-34.31	-4.40	-6.37	-10.83	-6.48	-7.80	-33.49	-32.00	-33.19	-8.48	-33.49	-34.29	-7.04	-34.11	-7.44	-8.34	-36.30	-35.29	-33.34	-33.91
Orf42_62906.5	Orf42	62906.5	-36.36	-33.06	-29.09	-33.10	-10.17	-9.47	-7.30	-35.28	-34.94	-35.25	-7.02	-8.74	-32.30	-30.33	-8.94	-35.37	-34.31	-5.84	-8.66	-13.70	-6.94	-9.64	-7.48	-23.97	-33.19	-9.08	-33.49	-10.93	-8.34	-34.11	-8.06	-8.38	-33.28	-26.80	-27.21	-33.91
Orf43_63104	Orf43	63104	-7.83	-33.06	-0.49	-3.89	-33.82	-7.11	-6.94	-9.51	-8.08	-9.94	-4.37	-6.87	-32.30	-4.91	-8.55	-18.70	-5.61	0.32	-3.87	-6.92	-6.16	-3.70	-4.46	-4.44	-33.19	-9.13	-33.49	-10.23	-7.69	-9.57	-7.45	-8.86	-36.30	-35.29	-33.34	-33.91
Orf42_63104.5	Orf42	63104.5	-36.36	-33.06	-29.09	-33.10	-33.82	-27.72	-23.57	-35.28	-25.08	-25.02	-33.59	-24.34	-32.30	-30.33	-30.08	-35.37	-34.31	-31.08	-24.24	-38.25	-22.23	-34.44	-33.49	-32.00	-33.19	-33.48	-23.19	-34.29	-20.32	-34.11	-22.66	-23.27	-36.30	-35.29	-33.34	-33.91
Orf43_63567	Orf43	63567	-7.88	-33.06	-29.09	-6.50	-33.82	-8.36	-6.46	-8.70	-34.94	-7.86	-33.59	-7.74	-32.30	-30.33	-8.83	-35.37	-34.31	-31.08	-7.54	-23.79	-5.99	-34.44	-33.49	-32.00	-33.19	-6.86	-33.49	-34.29	-7.45	-34.11	-6.80	-8.57	-36.30	-35.29	-33.34	-33.91
Orf43_63567.5	Orf43	63567.5	-36.36	-33.06	-29.09	-10.04	-33.82	-11.25	-9.35	-35.28	-11.64	-10.65	-31.37	-14.07	-32.30	-30.33	-15.96	-35.37	-34.31	-31.08	-13.57	-38.25	-11.47	-34.44	-33.49	-32.00	-33.19	-14.16	-33.49	-15.20	-10.53	-34.11	-13.12	-10.43	-36.30	-35.29	-33.34	-33.91
Orf43_63853	Orf43	63853	-9.24	-10.65	-29.09	-5.58	-33.82	-31.66	-8.11	-23.11	-30.88	-9.73	-6.30	-6.82	-19.83	-30.33	-9.27	-18.84	-30.20	-3.68	-7.66	-10.62	-6.15	-7.61	-21.32	-6.73	-9.11	-7.61	-23.45	-9.87	-7.75	-34.11	-8.69	-8.48	-33.20	-18.62	-33.34	-18.25
Orf43_64036	Orf43	64036	-36.36	-33.06	-29.09	-31.00	-33.82	-24.58	-28.43	-32.97	-25.14	-22.89	-33.59	-30.37	-32.30	-30.33	-36.56	-35.37	-34.31	-31.08	-28.56	-38.25	-25.04	-34.44	-33.49	-32.00	-33.19	-33.48	-33.49	-34.29	-28.11	-25.76	-35.85	-22.73	-32.51	-35.29	-33.34	-33.91
Orf43_64036.5	Orf43	64036.5	-36.36	-15.82	-29.09	-25.01	-33.82	-33.91	-7.60	-25.90	-9.67	-8.77	-33.59	-9.35	-29.74	-30.33	-8.55	-35.37	-34.31	-6.43	-9.25	-13.74	-6.23	-27.34	-33.49	-32.00	-23.79	-9.68	-7.21	-10.91	-13.15	-27.36	-7.45	-9.32	-36.30	-35.29	-33.34	-33.91
Orf44_66282	Orf44	66282	-18.96	-20.66	-3.63	-6.89	-8.79	-8.88	-5.94	-19.21	-8.69	-10.73	-6.37	-7.29	-22.19	-24.64	-10.81	-23.24	-21.02	-7.01	-7.58	-12.98	-6.36	-7.59	-18.76	-20.39	-18.60	-33.48	-21.92	-34.29	-6.71	-16.57	-6.43	-8.31	-11.27	-22.67	-23.97	-25.74
Orf44_66282.5	Orf44	66282.5	-36.36	-33.06	-29.09	-16.61	-33.82	-33.91	-12.23	-35.28	-34.94	-15.59	-33.59	-16.43	-32.30	-30.33	-14.82	-35.37	-34.31	-31.08	-17.45	-38.25	-15.10	-34.44	-33.49	-32.00	-33.19	-14.87	-33.49	-34.29	-13.86	-34.11	-17.37	-13.90	-36.30	-35.29	-33.34	-33.91
Orf44_66755	Orf44	66755	-15.14	-33.06	-3.75	-7.48	-10.42	-10.03	-7.82	-35.28	-9.34	-10.11	-6.52	-8.45	-32.30	-30.33	-11.12	-35.37	-16.86	-4.01	-7.66	-11.98	-8.23	-7.55	-7.80	-11.72	-33.19	-33.48	-33.49	-34.29	-7.76	-10.30	-8.93	-10.32	-33.77	-35.29	-33.34	-33.91
Orf44_66755.5	Orf44	66755.5	-36.36	-33.06	-29.09	-6.50	-8.30	-7.87	-5.55	-9.84	-10.96	-10.10	-33.59	-10.87	-32.30	-30.33	-9.81	-35.37	-34.31	-31.08	-8.05	-38.25	-8.85	-34.44	-33.49	-32.00	-33.19	-6.58	-7.19	-34.29	-6.79	-34.11	-8.15	-6.29	-36.30	-35.29	-33.34	-33.91
Orf44_67024	Orf44	67024	-9.20	-11.10	-15.61	-4.65	-11.64	-8.37	-7.01	-13.18	-7.27	-12.96	-8.52	-7.54	-13.87	-11.19	-8.25	-12.82	-13.16	-3.46	-7.61	-9.52	-6.61	-6.76	-5.99	-14.91	-13.24	-7.90	-10.82	-14.81	-7.22	-12.12	-7.65	-8.84	-14.07	-13.12	-14.20	-13.24
Orf44_67024.5	Orf44	67024.5	-36.36	-33.06	-29.09	-14.46	-33.82	-33.91	-8.91	-35.28	-14.25	-9.91	-33.59	-12.09	-32.30	-30.33	-12.49	-35.37	-34.31	-31.08	-11.35	-38.25	-11.31	-34.44	-33.49	-32.00	-33.19	-33.48	-33.49	-34.29	-10.25	-34.11	-13.31	-8.85	-14.28	-35.29	-12.23	-33.91
Orf45_67845	Orf45	67845	-8.17	-23.03	-1.88	-4.84	-25.23	-5.97	-5.77	-9.99	-7.63	-7.83	-7.12	-5.55	-8.86	-27.28	-8.72	-21.89	-7.96	-2.64	-5.75	-9.82	-5.12	-6.17	-5.21	-27.67	-18.02	-5.23	-8.92	-7.78	-5.10	-7.94	-7.19	-7.07	-11.18	-20.83	-22.78	-12.90
Orf45_67845.5	Orf45	67845.5	-19.00	-33.06	-29.09	-3.86	-33.82	-3.55	-4.10	-7.18	-5.40	-5.95	-33.59	-5.12	-32.30	-30.33	-6.90	-29.67	-7.58	-31.08	-5.37	-34.06	-6.24	-24.74	-33.49	-32.00	-33.19	-4.13	-33.49	-6.25	-3.73	-34.11	-7.03	-5.37	-7.98	-35.29	-23.31	-25.97
Orf45_68227	Orf45	68227	-5.69	-7.28	-3.67	-3.09	-6.78	-6.54	-4.64	-6.58	-7.13	-5.77	-4.03	-3.76	-6.42	-5.64	-6.34	-5.75	-5.80	-3.59	-4.55	-6.65	-3.53	-6.19	-4.30	-2.99	-7.41	-4.57	-5.99	-7.17	-4.28	-5.10	-4.85	-5.10	-8.38	-8.65	-6.77	-5.81
Orf45_68227.5	Orf45	68227.5	-8.08	-6.92	-9.32	-4.76	-5.56	-2.54	-2.83	-5.26	-5.32	-4.55	-4.51	-4.36	-7.66	-12.95	-5.24	-8.50	-7.85	-4.54	-3.40	-9.06	-5.56	-6.38	-4.73	-11.00	-6.54	-2.83	-3.66	-4.14	-2.84	-5.91	-5.28	-4.41	-6.79	-6.26	-6.12	-4.83
Orf45_68463	Orf45	68463	-11.23	-10.94	-13.51	-12.36	-9.36	-8.79	-9.79	-11.95	-8.76	-12.16	-30.79	-18.38	-20.66	-12.25	-10.90	-12.07	-7.19	0.10	-4.07	-7.67	-6.45	-3.64	-5.82	-3.73	-8.58	-9.67	-7.20	-19.05	-23.67	-7.70	-8.81	-11.02	-11.47	-13.73	-18.96	-20.39
Orf46_69318	Orf46	69318	-11.75	-11.69	-23.85	-6.57	-11.57	-7.65	-9.44	-15.25	-18.47	-7.85	-6.20	-12.50	-17.66	-10.93	-8.13	-16.65	-11.81	-2.28	-5.09	-9.65	-5.29	-5.77	-8.22	-22.41	-15.34	-7.42	-8.47	-12.56	-5.71	-9.60	-6.14	-6.57	-10.87	-18.00	-19.97	-19.67
Orf47_69635	Orf47	69635	-12.79	-12.73	-15.33	-9.57	-12.74	-7.52	-9.77	-8.97	-15.44	-8.69	-16.38	-9.26	-11.64	-17.82	-9.78	-13.20	-7.18	-4.03	-6.08	-9.95	-5.05	-7.14	-7.99	-15.29	-12.07	-7.31	-12.79	-9.90	-6.21	-11.30	-6.17	-6.63	-13.71	-16.74	-14.73	-14.30
Orf47_69635.5	Orf47	69635.5	-36.36	-33.06	-29.09	-23.83	-33.82	-20.06	-34.96	-18.66	-18.35	-21.53	-33.59	-19.46	-32.30	-30.33	-22.09	-35.37	-34.31	-31.08	-19.89	-38.25	-21.15	-34.44	-24.72	-32.00	-33.19	-17.24	-33.49	-34.29	-19.42	-34.11	-22.35	-18.64	-22.29	-35.29	-33.34	-33.91
Orf47_69773	Orf47	69773	-36.36	-33.06	-29.09	-19.69	-33.82	-15.52	-34.96	-35.28	-21.34	-19.65	-17.90	-16.06	-32.30	-30.33	-17.49	-12.37	-34.31	-31.08	-19.96	-38.25	-16.42	-34.44	-16.44	-32.00	-33.19	-17.72	-15.41	-21.88	-16.67	-34.11	-19.57	-18.13	-36.30	-35.29	-33.34	-33.91
Orf47_69773.5	Orf47	69773.5	-36.36	-33.06	-29.09	-33.10	-33.82	-6.72	-34.96	-8.40	-8.53	-7.10	-4.36	-5.63	-32.30	-30.33	-7.39	-35.37	-25.86	-2.34	-4.99	-9.32	-5.30	-5.42	-6.96	-32.00	-33.19	-5.94	-33.49	-9.60	-6.28	-34.11	-6.31	-8.10	-11.20	-18.34	-33.34	-27.49
Orf8_10202	Orf8	10202	-18.83	-33.06	-29.09	-11.45	-33.82	-33.91	-13.54	-10.96	-15.70	-13.58	-11.04	-10.66	-32.30	-30.33	-21.05	-35.37	-34.31	-31.08	-10.74	-38.25	-13.97	-16.27	-33.49	-32.00	-33.19	-13.79	-13.46	-10.23	-15.04	-34.11	-11.79	-33.94	-36.30	-35.29	-33.34	-33.91
Orf8_10467	Orf8	10467	-36.36	-33.06	-29.09	-14.50	-33.82	-8.44	-34.96	-11.01	-12.86	-12.21	-15.80	-12.05	-19.21	-30.33	-14.86	-35.37	-15.94	-31.08	-13.01	-38.25	-14.48	-11.75	-33.49	-32.00	-33.19	-13.87	-8.84	-11.67	-11.52	-34.11	-11.31	-33.94	-36.30	-35.29	-33.34	-33.91
Orf8_10765	Orf8	10765	-36.36	-33.06	-29.09	-8.46	-12.66	-13.44	-14.17	-9.44	-10.56	-11.94	-12.32	-10.28	-32.30	-30.33	-13.82	-35.37	-34.31	-31.08	-13.98	-38.25	-14.47	-16.27	-33.49	-32.00	-33.19	-12.30	-26.81	-12.63	-10.23	-13.58	-13.14	-11.07	-17.70	-35.29	-33.34	-33.91
Orf48_70402	Orf48	70402	-8.90	-33.06	-14.73	-5.99	-33.82	-8.05	-34.96	-9.57	-8.79	-7.21	-6.52	-6.45	-32.30	-30.33	-7.51	-35.37	-7.91	-2.00	-5.52	-9.70	-5.56	-5.96	-5.96	-4.56	-33.19	-7.39	-33.49	-9.87	-6.25	-7.95	-6.46	-7.63	-11.87	-35.29	-33.34	-33.91
Orf48_70402.5	Orf48	70402.5	-36.36	-33.06	-29.09	-33.10	-11.54	-19.27	-34.96	-35.28	-19.51	-35.25	-33.59	-16.72	-32.30	-30.33	-17.03	-35.37	-34.31	-31.08	-20.00	-38.25	-21.09	-34.44	-33.49	-32.00	-33.19	-17.80	-33.49	-23.56	-19.29	-34.11	-20.19	-24.38	-36.30	-35.29	-33.34	-33.91
Orf48_71056	Orf48	71056	-8.26	-19.04	-4.91	-7.04	-9.26	-7.88	-11.30	-8.38	-10.93	-8.75	-6.41	-7.12	-9.05	-10.72	-7.92	-21.24	-26.70	-11.07	-5.78	-17.89	-5.56	-9.46	-5.98	-5.88	-26.41	-7.11	-9.50	-7.84	-5.75	-10.66	-6.79	-6.79	-11.55	-25.59	-17.62	-21.83
Orf48_71267.5	Orf48	71267.5	-36.36	-33.06	-29.09	-24.64	-33.82	-9.76	-12.59	-9.67	-10.34	-8.07	-20.24	-9.28	-32.30	-30.33	-7.89	-35.37	-8.87	-16.67	-6.19	-29.03	-5.65	-8.73	-33.49	-32.00	-33.19	-12.77	-33.49	-11.07	-14.79	-8.02	-6.80	-7.30	-36.30	-35.29	-33.34	-33.91
Orf49_71851	Orf49	71851	-6.91	-6.17	0.02	-3.42	-6.20	-6.35	-7.55	-6.94	-6.58	-6.89	-3.53	-5.66	-5.97	-2.02	-7.56	-6.80	-4.71	-0.16	-3.81	-7.06	-5.61	-3.32	-3.96	-2.48	-6.34	-7.31	-5.60	-8.21	-6.23	-4.98	-5.99	-7.16	-9.45	-7.88	-7.23	-7.66
Orf49_71851.5	Orf49	71851.5	-36.36	-33.06	-29.09	-33.10	-33.82	-12.47	-34.96	-35.28	-18.68	-15.74	-33.59	-13.35	-27.22	-25.09	-14.16	-31.88	-34.31	-31.08	-14.65	-38.25	-16.97	-34.44	-33.49	-32.00	-22.60	-13.95	-16.04	-14.29	-12.74	-34.11	-15.29	-15.42	-23.67	-35.29	-33.34	-33.91
Orf49_72196	Orf49	72196	-13.28	-11.99	-5.60	-6.90	-13.29	-13.60	-14.96	-9.94	-8.33	-6.75	-5.52	-5.32	-12.16	-15.61	-6.81	-11.73	-14.80	-3.63	-5.48	-8.80	-5.51	-7.24	-10.12	-8.78	-14.79	-6.58	-14.84	-8.10	-5.39	-10.56	-6.82	-6.81	-14.42	-14.21	-9.06	-13.97
Orf49_72196.5	Orf49	72196.5	-28.28	-33.06	-29.09	-23.55	-25.24	-27.78	-34.96	-25.79	-21.45	-22.24	-24.68	-20.06	-32.30	-30.33	-22.88	-35.37	-27.67	-31.08	-22.95	-38.25	-21.06	-34.44	-28.76	-32.00	-33.19	-30.25	-20.44	-21.17	-18.25	-34.11	-24.25	-22.11	-24.53	-35.29	-33.34	-33.91
Orf49_72352	Orf49	72352	-24.29	-33.06	-4.88	-3.70	-9.00	-28.39	-34.96	-9.01	-34.94	-6.75	-8.16	-5.65	-29.19	-27.77	-7.38	-35.37	-7.25	-5.25	-5.74	-11.03	-6.10	-7.64	-6.81	-5.65	-33.19	-5.36	-33.49	-10.87	-5.84	-10.40	-6.00	-6.50	-10.38	-35.29	-33.34	-33.91
Orf50_73509	Orf50	73509	-9.07	-21.29	-29.09	-6.89	-33.82	-6.21	-10.04	-8.39	-8.46	-6.89	-5.97	-5.85	-32.30	-30.33	-7.99	-35.37	-34.31	-10.83	-6.04	-13.18	-5.14	-8.85	-33.49	-32.00	-33.19	-5.29	-33.49	-9.48	-4.65	-7.99	-5.55	-7.29	-36.30	-35.29	-33.34	-33.91
Orf50_73509.5	Orf50	73509.5	-36.36	-33.06	-29.09	-33.10	-33.82	-33.91	-34.96	-35.28	-31.93	-35.25	-33.59	-27.09	-32.30	-30.33	-26.13	-35.37	-34.31	-31.08	-32.38	-38.25	-31.32	-34.44	-33.49	-32.00	-33.19	-31.25	-33.49	-31.55	-27.35	-34.11	-27.72	-33.94	-36.30	-35.29	-33.34	-33.91
Orf50_74850	Orf50	74850	-5.88	-8.32	0.95	-2.73	-9.94	-5.89	-11.16	-19.02	-4.64	-15.03	-3.07	-10.33	-22.40	-2.61	-9.24	-7.80	-3.23	1.82	-2.38	-5.52	-3.10	-1.64	-2.97	-0.54	-13.41	-7.67	-20.46	-8.00	-11.18	-6.25	-8.33	-12.94	-20.96	-22.26	-15.28	-10.47
Orf50_74850.5	Orf50	74850.5	-36.36	-33.06	-29.09	-33.10	-33.82	-14.74	-27.28	-35.28	-15.86	-35.25	-33.59	-21.64	-32.30	-30.33	-36.56	-26.58	-34.31	-31.08	-35.12	-34.72	-17.56	-34.44	-33.49	-32.00	-33.19	-27.08	-33.49	-34.29	-35.88	-20.20	-27.81	-25.86	-36.30	-35.29	-11.49	-26.90
Orf50_75066	Orf50	75066	-10.98	-22.69	-17.60	-26.07	-19.81	-8.13	-12.37	-11.04	-9.76	-6.77	-20.16	-11.81	-32.30	-15.39	-7.43	-30.66	-8.87	-2.52	-5.45	-10.49	-4.56	-6.03	-20.90	-32.00	-15.59	-13.35	-12.38	-16.07	-13.87	-9.10	-8.49	-7.46	-17.99	-20.16	-13.14	-28.59
Orf50_75170	Orf50	75170	-21.95	-15.72	-23.89	-8.10	-22.42	-11.09	-12.28	-9.26	-7.68	-11.77	-8.24	-12.35	-12.62	-25.79	-9.35	-16.93	-5.80	-1.30	-3.36	-8.38	-8.44	-4.56	-7.00	-21.64	-21.14	-7.46	-11.93	-8.23	-8.81	-3.66	-5.40	-11.49	-18.05	-12.00	-20.68	-18.40
Orf52_77022.5	Orf52	77022.5	-36.36	-33.06	-29.09	-5.84	-15.06	-8.52	-29.28	-8.73	-27.43	-7.65	-6.44	-4.90	-32.30	-30.33	-9.24	-35.37	-34.31	-4.63	-7.57	-11.61	-4.99	-6.92	-33.49	-32.00	-33.19	-33.48	-33.49	-34.29	-6.34	-34.11	-8.33	-6.69	-11.28	-35.29	-33.34	-33.91
Orf52_77128	Orf52	77128	-8.22	-16.26	-1.78	-6.61	-8.23	-5.79	-9.69	-24.20	-8.63	-6.12	-6.57	-4.41	-26.50	-4.09	-7.46	-35.37	-5.93	-0.42	-3.84	-7.90	-4.32	-4.08	-4.39	-3.50	-19.05	-9.83	-26.48	-8.94	-6.52	-14.07	-7.66	-6.11	-11.07	-35.29	-33.34	-30.63
Orf54_77844	Orf54	77844	-7.04	-8.49	0.97	-2.95	-8.30	-9.71	-9.37	-9.28	-9.83	-19.93	-3.90	-8.87	-12.25	-5.27	-8.05	-14.96	-6.74	1.03	-2.65	-5.93	-5.11	-2.09	-4.07	-3.40	-8.79	-8.60	-18.13	-17.48	-9.30	-7.91	-6.56	-6.65	-14.23	-17.34	-20.56	-19.09
Orf54_77844.5	Orf54	77844.5	-36.36	-33.06	-29.09	-33.10	-33.82	-33.91	-34.96	-14.75	-15.07	-35.25	-33.59	-13.75	-32.30	-30.33	-17.92	-35.37	-34.31	-31.08	-17.76	-38.25	-17.94	-34.44	-33.49	-32.00	-33.19	-18.39	-12.99	-34.29	-16.46	-34.11	-21.99	-20.56	-36.30	-35.29	-33.34	-33.91
Orf54_78056	Orf54	78056	-21.08	-16.94	-17.62	-17.73	-23.13	-23.18	-14.94	-8.99	-20.28	-20.01	-16.39	-7.65	-26.09	-30.33	-17.43	-19.25	-19.14	-3.75	-5.74	-9.08	-6.15	-6.43	-20.48	-4.93	-14.90	-10.71	-14.75	-12.19	-10.17	-18.34	-7.93	-7.01	-23.26	-27.09	-18.58	-20.68
Orf55_78956	Orf55	78956	-8.90	-7.01	-29.09	-8.77	-26.24	-25.36	-34.96	-23.11	-32.54	-27.66	-22.18	-16.43	-32.30	-30.33	-12.88	-35.37	-5.92	0.40	-3.61	-6.98	-6.26	-3.87	-4.36	-32.00	-23.19	-18.71	-19.25	-18.02	-22.71	-7.98	-8.75	-20.02	-23.90	-31.27	-20.70	-33.91
Orf55_79044	Orf55	79044	-8.73	-33.06	-3.69	-21.62	-21.32	-7.79	-31.93	-17.90	-8.92	-18.02	-6.75	-8.54	-32.30	-30.33	-11.55	-27.01	-5.80	-0.75	-4.94	-8.05	-6.33	-4.15	-17.05	-32.00	-33.19	-9.94	-33.49	-27.02	-19.82	-8.14	-9.25	-17.32	-18.95	-25.58	-33.34	-33.91
Orf55_79044.5	Orf55	79044.5	-36.36	-33.06	-29.09	-33.10	-33.82	-33.91	-34.96	-35.28	-34.94	-35.25	-33.59	-31.55	-32.30	-30.33	-34.05	-35.37	-34.31	-24.72	-35.12	-38.25	-26.89	-34.44	-33.49	-32.00	-33.19	-33.48	-33.49	-34.29	-35.88	-34.11	-35.85	-33.94	-23.58	-28.92	-33.34	-33.91
Orf55_79193	Orf55	79193	-11.30	-33.06	-1.86	-8.01	-17.21	-8.31	-9.75	-8.48	-34.94	-8.49	-7.15	-5.74	-26.54	-30.33	-9.99	-35.37	-34.31	-2.48	-6.01	-9.87	-5.42	-5.57	-7.45	-5.96	-33.19	-9.14	-33.49	-10.34	-8.33	-9.90	-9.47	-7.32	-12.45	-35.29	-21.69	-21.40
Orf55_79193.5	Orf55	79193.5	-36.36	-33.06	-29.09	-22.75	-33.82	-33.91	-21.49	-35.28	-22.38	-20.01	-33.59	-18.49	-32.30	-30.33	-20.18	-35.37	-34.31	-31.08	-21.58	-38.25	-23.63	-34.44	-24.66	-32.00	-33.19	-22.01	-33.49	-26.28	-24.39	-34.11	-25.37	-24.22	-36.30	-35.29	-33.34	-33.91
Orf56_80963	Orf56	80963	-8.07	-25.78	-0.95	-5.60	-7.58	-27.06	-21.35	-13.11	-9.19	-10.03	-6.82	-7.31	-19.69	-8.17	-8.43	-24.08	-6.12	-0.84	-5.35	-7.90	-5.33	-4.03	-5.35	-4.62	-23.52	-9.06	-7.96	-32.24	-8.21	-9.67	-8.33	-6.53	-20.09	-23.02	-24.55	-21.49
Orf56_80963.5	Orf56	80963.5	-36.36	-33.06	-29.09	-28.87	-33.82	-27.34	-34.96	-35.28	-34.94	-29.17	-33.59	-23.37	-32.30	-30.33	-36.56	-35.37	-34.31	-31.08	-24.27	-38.25	-25.44	-34.44	-33.49	-32.00	-33.19	-33.48	-33.49	-29.93	-28.02	-34.11	-32.63	-23.53	-29.76	-35.29	-28.26	-33.91
Orf56_81267.5	Orf56	81267.5	-36.36	-28.04	-29.09	-10.54	-33.82	-8.32	-26.31	-9.74	-34.94	-8.18	-29.21	-8.23	-32.30	-30.33	-10.12	-35.37	-7.69	-5.40	-8.84	-13.83	-6.51	-19.37	-33.49	-32.00	-20.54	-10.01	-23.34	-34.29	-11.73	-8.73	-9.58	-8.68	-11.42	-35.29	-33.34	-33.91
Orf56_81650	Orf56	81650	-9.24	-11.02	-6.81	-5.63	-33.82	-13.26	-13.34	-11.85	-9.74	-35.25	-6.14	-8.87	-32.30	-6.57	-7.41	-12.01	-7.83	-1.04	-5.92	-8.35	-6.34	-4.39	-6.10	-5.34	-33.19	-10.31	-33.49	-34.29	-11.36	-8.67	-8.19	-7.50	-36.30	-35.29	-33.34	-33.91
