"sample"	"orf"	"position"	"B"	"B.1"	"B.2"	"A"	"B.3"	"A.1"	"A.2"	"B.4"	"A.3"	"A.4"	"A.5"	"A.6"	"B.5"	"B.6"	"A.7"	"B.7"	"B.8"	"B.9"	"A.8"	"B.10"	"A.9"	"B.11"	"B.12"	"B.13"	"B.14"	"A.10"	"A.11"	"A.12"	"A.13"	"B.15"	"A.14"	"A.15"	"B.16"	"B.17"	"B.18"	"filename"
"Orf26_47305"	"Orf26"	47305	-36.3648417294299	-33.0560871735095	-29.0895660937467	-17.6353801371542	-33.8239815834671	-17.117748587864	-18.6785001566241	-35.2792121407465	-22.2405039274832	-19.8456440886497	-17.8606402454227	-17.674825109541	-32.2990208304382	-30.3328745436955	-22.4497888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-18.3387080062211	-38.2495863856128	-20.1303871456049	-20.1895032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-20.2950557995672	-33.4866769767589	-34.2877987735901	-19.2562412722704	-23.0289722356459	-35.8506467624545	-18.4784403494351	-22.997133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf27_48071"	"Orf27"	48071	-36.3648417294299	-33.0560871735095	-29.0895660937467	-27.3253801371542	-33.8239815834671	-30.037748587864	-34.9585001566241	-35.2792121407465	-27.2805039274832	-21.1256440886497	-21.8506402454227	-24.184825109541	-32.2990208304382	-30.3328745436955	-28.3197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-25.7687080062211	-38.2495863856128	-31.4503871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-25.5662412722704	-28.8589722356459	-29.5006467624545	-25.5584403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf27_48265"	"Orf27"	48265	-36.3648417294299	-25.4460871735095	-29.0895660937467	-6.78538013715421	-33.8239815834671	-15.1277485878639	-16.7185001566241	-35.2792121407465	-19.5305039274832	-14.0856440886497	-33.5906402454227	-14.644825109541	-22.4990208304382	-30.3328745436955	-17.5197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-15.6787080062211	-38.2495863856128	-17.3203871456049	-18.1395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-14.2350557995672	-18.7466769767589	-17.1477987735901	-15.8162412722704	-34.1089722356459	-18.5306467624545	-17.5284403494351	-16.167133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf6_5672"	"Orf6"	5672	-36.3648417294299	-33.0560871735095	-29.0895660937467	-6.96538013715421	-33.8239815834671	-9.11774858786395	-12.7885001566241	-35.2792121407465	-14.6505039274832	-10.8956440886497	-11.2506402454227	-11.164825109541	-32.2990208304382	-30.3328745436955	-12.8497888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-10.8487080062211	-38.2495863856128	-12.5903871456049	-34.4395032332402	-14.9785987608949	-32.0012894464075	-33.1925857055385	-10.3850557995672	-10.8666769767589	-13.6477987735901	-11.7262412722704	-13.5289722356459	-12.1106467624545	-9.68844034943506	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf6_5859"	"Orf6"	5859	-20.8648417294299	-33.0560871735095	-29.0895660937467	-5.33538013715421	-33.8239815834671	-5.62774858786395	-25.8085001566241	-9.61921214074652	-9.15050392748316	-8.00564408864972	-7.95064024542272	-7.59482510954101	-32.2990208304382	-30.3328745436955	-7.95978888388981	-35.3732792941089	-14.0833543496637	-16.8828374506603	-7.95870800622109	-38.2495863856128	-8.62038714560492	-10.4195032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-5.06505579956724	-23.7066769767589	-9.16779877359009	-7.12624127227039	-9.67897223564588	-8.47064676245451	-6.89844034943506	-9.577133346855	-35.2883132227255	-14.1230710620219	"dCT.xlsx"
"Orf6_5921"	"Orf6"	5921	-36.3648417294299	-33.0560871735095	-29.0895660937467	-11.9953801371542	-13.0839815834671	-8.28774858786395	-13.8085001566241	-35.2792121407465	-10.3205039274832	-9.64564408864972	-9.68064024542273	-8.834825109541	-32.2990208304382	-30.3328745436955	-11.4197888838898	-35.3732792941089	-14.5633543496637	-31.0828374506603	-8.69870800622109	-38.2495863856128	-10.2903871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-7.85505579956725	-11.0966769767589	-13.0077987735901	-8.2562412722704	-15.6889722356459	-9.78064676245451	-9.73844034943506	-12.247133346855	-35.2883132227255	-12.0930710620219	"dCT.xlsx"
"Orf29_49612"	"Orf29"	49612	-36.3648417294299	-33.0560871735095	-29.0895660937467	-12.9953801371542	-33.8239815834671	-11.787748587864	-13.5185001566241	-35.2792121407465	-14.1705039274832	-35.2456440886497	-33.5906402454227	-12.534825109541	-32.2990208304382	-30.3328745436955	-16.4797888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-14.3687080062211	-38.2495863856128	-14.9503871456049	-16.1495032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-17.1566769767589	-34.2877987735901	-15.2862412722704	-34.1089722356459	-17.5206467624545	-10.6184403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf29_49613"	"Orf29"	49613	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-11.5677485878639	-14.6285001566241	-15.0292121407465	-14.7305039274832	-35.2456440886497	-33.5906402454227	-14.744825109541	-32.2990208304382	-30.3328745436955	-36.5597888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-35.1187080062211	-38.2495863856128	-20.0803871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-11.1666769767589	-13.8477987735901	-14.2562412722704	-34.1089722356459	-16.4906467624545	-12.7984403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf30_50891"	"Orf30"	50891	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-18.257748587864	-34.9585001566241	-35.2792121407465	-21.2905039274832	-18.7356440886497	-33.5906402454227	-21.414825109541	-32.2990208304382	-30.3328745436955	-24.2997888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-20.6687080062211	-38.2495863856128	-24.4703871456049	-25.8395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-26.7850557995672	-33.4866769767589	-34.2877987735901	-22.9762412722704	-34.1089722356459	-29.2306467624545	-18.7184403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf30_50984"	"Orf30"	50984	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-21.0477485878639	-14.7185001566241	-35.2792121407465	-19.6405039274832	-17.8556440886497	-15.6706402454227	-15.234825109541	-20.7290208304382	-30.3328745436955	-19.1197888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-21.0287080062211	-38.2495863856128	-20.2503871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-19.0350557995672	-33.4866769767589	-34.2877987735901	-18.4062412722704	-28.8389722356459	-19.2606467624545	-14.1684403494351	-22.657133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf30_51123"	"Orf30"	51123	-36.3648417294299	-9.27608717350947	-29.0895660937467	-19.0553801371542	-33.8239815834671	-12.8377485878639	-20.5785001566241	-35.2792121407465	-19.0705039274832	-17.7756440886497	-21.0206402454227	-24.534825109541	-32.2990208304382	-30.3328745436955	-21.5497888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-22.5687080062211	-38.2495863856128	-22.2403871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-33.4750557995672	-33.4866769767589	-34.2877987735901	-25.0462412722704	-34.1089722356459	-23.2106467624545	-18.3884403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf32_51996"	"Orf32"	51996	-36.3648417294299	-33.0560871735095	-29.0895660937467	-33.0953801371542	-33.8239815834671	-21.357748587864	-18.3185001566241	-35.2792121407465	-22.2105039274832	-35.2456440886497	-22.1406402454227	-17.714825109541	-32.2990208304382	-30.3328745436955	-36.5597888838898	-35.3732792941089	-21.5933543496637	-31.0828374506603	-35.1187080062211	-38.2495863856128	-22.4903871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-26.3350557995672	-33.4866769767589	-34.2877987735901	-19.1962412722704	-34.1089722356459	-35.8506467624545	-17.9184403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
"Orf32_52203"	"Orf32"	52203	-36.3648417294299	-33.0560871735095	-29.0895660937467	-24.0853801371542	-22.7439815834671	-22.497748587864	-21.6185001566241	-20.9492121407465	-34.9405039274832	-23.8756440886497	-25.2106402454227	-35.904825109541	-32.2990208304382	-30.3328745436955	-36.5597888838898	-35.3732792941089	-34.3133543496637	-31.0828374506603	-22.5487080062211	-38.2495863856128	-37.6503871456049	-34.4395032332402	-33.4885987608949	-32.0012894464075	-33.1925857055385	-26.1250557995672	-22.0766769767589	-26.1177987735901	-26.2562412722704	-34.1089722356459	-32.5106467624545	-20.8484403494351	-36.297133346855	-35.2883132227255	-33.3430710620219	"dCT.xlsx"
