,0
13592,42027.5
13593,41806.5
13594,40750.5
13595,40278.5
13596,90326.5
13597,90201.5
13598,90131.5
13599,39160.5
13600,38479.5
13601,37884.5
13602,37306.5
13603,37039.5
13604,36487.5
13605,36354.5
13606,35759.5
13607,35759.0
13608,35609.0
13609,35411.5
13610,35411.0
13611,34948.5
13612,34948.0
13613,34662.5
13614,34479.5
13615,34479.0
13616,32233.5
13617,32233.0
13618,31760.5
13619,31760.0
13620,31491.5
13621,31491.0
13622,30670.5
13623,30670.0
13624,30288.5
13625,30288.0
13626,30052.5
13627,29197.5
13628,28880.5
13629,28880.0
13630,28742.5
13631,28742.0
13632,88313.5
13633,88048.5
13634,87750.5
13635,28113.5
13636,28113.0
13637,27459.5
13638,27248.0
13639,26664.5
13640,26664.0
13641,26319.5
13642,26319.0
13643,26163.5
13644,25006.5
13645,25006.0
13646,23665.5
13647,23665.0
13648,23449.5
13649,23345.5
13650,21493.0
13651,21387.5
13652,20671.5
13653,20671.0
13654,20459.5
13655,19559.5
13656,19471.5
13657,19471.0
13658,19322.5
13659,19322.0
13660,17552.5
13661,17552.0
13662,17248.0
13663,16865.5
13664,15487.5
13665,15483.5
13666,15299.5
13667,15299.0
13668,84905.5
13669,84709.5
13670,84540.5
13671,14429.5
13672,14429.0
13673,14313.5
13674,13546.5
13675,12097.5
13676,11991.0
13677,11540.5
13678,11540.0
13679,5898.5
13680,5898.0
13681,3823.5
13682,3565.5
13683,3565.0
13684,3098.5
13685,2554.5
13686,2554.0
13687,2437.5
13688,2108.5
13689,2108.0
13690,1377.5
13691,885.5
13692,443.5
13693,182.5
13694,0.5
13695,100654.0
13696,100439.0
13697,100165.0
13698,81904.0
13699,81706.0
13700,81210.0
13701,79808.0
13702,79009.0
13703,79008.5
13704,79007.0
13705,74642.0
13706,74587.0
13707,72163.0
13708,72093.0
13709,70522.0
13710,70384.0
13711,69566.0
13712,69278.0
13713,68958.0
13714,68277.0
13715,67852.0
13716,98678.0
13717,98427.0
13718,98242.0
13719,67382.0
13720,66698.0
13721,66559.0
13722,65939.0
13723,65588.0
13724,65347.0
13725,64684.5
13726,64287.0
13727,63880.0
13728,62451.0
13729,62346.0
13730,61930.0
13731,61184.0
13732,61001.0
13733,59504.0
13734,59157.0
13735,55020.0
13736,54740.0
13737,54455.0
13738,53548.0
13739,53482.0
13740,52716.0
13741,52522.0
13742,95115.0
13743,94928.0
13744,94866.0
13745,51175.0
13746,51174.0
13747,49896.0
13748,49803.0
13749,49664.0
13750,48791.0
13751,48584.0
13752,47959.0
13753,47363.0
13754,46432.0
13755,45428.0
13756,45107.0
13757,44299.0
13758,44078.0
13759,43022.0
13760,42550.0
13761,92598.0
13762,92473.0
13763,92403.0
13764,41432.0
13765,40751.0
13766,40156.0
13767,39578.0
13768,39311.0
13769,38759.0
13770,38626.0
13771,38031.0
13772,38030.5
13773,37880.5
13774,37683.0
13775,37682.5
13776,37220.0
13777,37219.5
13778,36934.0
13779,36751.0
13780,36750.5
13781,34505.0
13782,34504.5
13783,34032.0
13784,34031.5
13785,33763.0
13786,33762.5
13787,32942.0
13788,32941.5
13789,32560.0
13790,32559.5
13791,32324.0
13792,31469.0
13793,31152.0
13794,31151.5
13795,31014.0
13796,31013.5
13797,90585.0
13798,90320.0
13799,90022.0
13800,30385.0
13801,30384.5
13802,29731.0
13803,29519.5
13804,28936.0
13805,28935.5
13806,28591.0
13807,28590.5
13808,28435.0
13809,27278.0
13810,27277.5
13811,25937.0
13812,25936.5
13813,25721.0
13814,25617.0
13815,23764.5
13816,23659.0
13817,22943.0
13818,22942.5
13819,22731.0
13820,21831.0
13821,21743.0
13822,21742.5
13823,21594.0
13824,21593.5
13825,19824.0
13826,19823.5
13827,19519.5
13828,19137.0
13829,17759.0
13830,17755.0
13831,17571.0
13832,17570.5
13833,87177.0
13834,86981.0
13835,86812.0
13836,16701.0
13837,16700.5
13838,16585.0
13839,15818.0
13840,14369.0
13841,14262.5
13842,13812.0
13843,13811.5
13844,8170.0
13845,8169.5
13846,6095.0
13847,5837.0
13848,5836.5
13849,5370.0
13850,4826.0
13851,4825.5
13852,4709.0
13853,4380.0
13854,4379.5
13855,3649.0
13856,3157.0
13857,2715.0
13858,2454.0
13859,2272.0
13860,2271.5
13861,100654.5
13862,100439.5
13863,100165.5
13864,81904.5
13865,81706.5
13866,81210.5
13867,79808.5
13868,79009.5
13869,79009.0
13870,79007.5
13871,74642.5
13872,74587.5
13873,72163.5
13874,72093.5
13875,70522.5
13876,70384.5
13877,69566.5
13878,69278.5
13879,68958.5
13880,68277.5
13881,67852.5
13882,98678.5
13883,98427.5
13884,98242.5
13885,67382.5
13886,66698.5
13887,66559.5
13888,65939.5
13889,65588.5
13890,65347.5
13891,64685.0
13892,64287.5
13893,63880.5
13894,62451.5
13895,62346.5
13896,61930.5
13897,61184.5
13898,61001.5
13899,59504.5
13900,59157.5
13901,55020.5
13902,54740.5
13903,54455.5
13904,53548.5
13905,53482.5
13906,52716.5
13907,52522.5
13908,95115.5
13909,94928.5
13910,94866.5
13911,51175.5
13912,51174.5
13913,49896.5
13914,49803.5
13915,49664.5
13916,48791.5
13917,48584.5
13918,47959.5
13919,47363.5
13920,46432.5
13921,45428.5
13922,45107.5
13923,44299.5
13924,44078.5
13925,43022.5
13926,42550.5
13927,92598.5
13928,92473.5
13929,92403.5
13930,41432.5
13931,40751.5
13932,40156.5
13933,39578.5
13934,39311.5
13935,38759.5
13936,38626.5
13937,38031.5
13938,38031.0
13939,37881.0
13940,37683.5
13941,37683.0
13942,37220.5
13943,37220.0
13944,36934.5
13945,36751.5
13946,36751.0
13947,34505.5
13948,34505.0
13949,34032.5
13950,34032.0
13951,33763.5
13952,33763.0
13953,32942.5
13954,32942.0
13955,32560.5
13956,32560.0
13957,32324.5
13958,31469.5
13959,31152.5
13960,31152.0
13961,31014.5
13962,31014.0
13963,90585.5
13964,90320.5
13965,90022.5
13966,30385.5
13967,30385.0
13968,29731.5
13969,29520.0
13970,28936.5
13971,28936.0
13972,28591.5
13973,28591.0
13974,28435.5
13975,27278.5
13976,27278.0
13977,25937.5
13978,25937.0
13979,25721.5
13980,25617.5
13981,23765.0
13982,23659.5
13983,22943.5
13984,22943.0
13985,22731.5
13986,21831.5
13987,21743.5
13988,21743.0
13989,21594.5
13990,21594.0
13991,19824.5
13992,19824.0
13993,19520.0
13994,19137.5
13995,17759.5
13996,17755.5
13997,17571.5
13998,17571.0
13999,87177.5
14000,86981.5
14001,86812.5
14002,16701.5
14003,16701.0
14004,16585.5
14005,15818.5
14006,14369.5
14007,14263.0
14008,13812.5
14009,13812.0
14010,8170.5
14011,8170.0
14012,6095.5
14013,5837.5
14014,5837.0
14015,5370.5
14016,4826.5
14017,4826.0
14018,4709.5
14019,4380.5
14020,4380.0
14021,3649.5
14022,3157.5
14023,2715.5
14024,2454.5
14025,2272.5
14026,2272.0
14027,0.5
14028,100844.0
14029,100629.0
14030,100355.0
14031,82094.0
14032,81896.0
14033,81400.0
14034,79998.0
14035,79199.0
14036,79198.5
14037,79197.0
14038,74832.0
14039,74777.0
14040,72353.0
14041,72283.0
14042,70712.0
14043,70574.0
14044,69756.0
14045,69468.0
14046,69148.0
14047,68467.0
14048,68042.0
14049,98868.0
14050,98617.0
14051,98432.0
14052,67572.0
14053,66888.0
14054,66749.0
14055,66129.0
14056,65778.0
14057,65537.0
14058,64874.5
14059,64477.0
14060,64070.0
14061,62641.0
14062,62536.0
14063,62120.0
14064,61374.0
14065,61191.0
14066,59694.0
14067,59347.0
14068,55210.0
14069,54930.0
14070,54645.0
14071,53738.0
14072,53672.0
14073,52906.0
14074,52712.0
14075,95305.0
14076,95118.0
14077,95056.0
14078,51365.0
14079,51364.0
14080,50086.0
14081,49993.0
14082,49854.0
14083,48981.0
14084,48774.0
14085,48149.0
14086,47553.0
14087,46622.0
14088,45618.0
14089,45297.0
14090,44489.0
14091,44268.0
14092,43212.0
14093,42740.0
14094,92788.0
14095,92663.0
14096,92593.0
14097,41622.0
14098,40941.0
14099,40346.0
14100,39768.0
14101,39501.0
14102,38949.0
14103,38816.0
14104,38221.0
14105,38220.5
14106,38070.5
14107,37873.0
14108,37872.5
14109,37410.0
14110,37409.5
14111,37124.0
14112,36941.0
14113,36940.5
14114,34695.0
14115,34694.5
14116,34222.0
14117,34221.5
14118,33953.0
14119,33952.5
14120,33132.0
14121,33131.5
14122,32750.0
14123,32749.5
14124,32514.0
14125,31659.0
14126,31342.0
14127,31341.5
14128,31204.0
14129,31203.5
14130,90775.0
14131,90510.0
14132,90212.0
14133,30575.0
14134,30574.5
14135,29921.0
14136,29709.5
14137,29126.0
14138,29125.5
14139,28781.0
14140,28780.5
14141,28625.0
14142,27468.0
14143,27467.5
14144,26127.0
14145,26126.5
14146,25911.0
14147,25807.0
14148,23954.5
14149,23849.0
14150,23133.0
14151,23132.5
14152,22921.0
14153,22021.0
14154,21933.0
14155,21932.5
14156,21784.0
14157,21783.5
14158,20014.0
14159,20013.5
14160,19709.5
14161,19327.0
14162,17949.0
14163,17945.0
14164,17761.0
14165,17760.5
14166,87367.0
14167,87171.0
14168,87002.0
14169,16891.0
14170,16890.5
14171,16775.0
14172,16008.0
14173,14559.0
14174,14452.5
14175,14002.0
14176,14001.5
14177,8360.0
14178,8359.5
14179,6285.0
14180,6027.0
14181,6026.5
14182,5560.0
14183,5016.0
14184,5015.5
14185,4899.0
14186,4570.0
14187,4569.5
14188,3839.0
14189,3347.0
14190,2905.0
14191,2644.0
14192,2462.0
14193,2461.5
14194,190.0
14195,189.5
14196,100844.5
14197,100629.5
14198,100355.5
14199,82094.5
14200,81896.5
14201,81400.5
14202,79998.5
14203,79199.5
14204,79199.0
14205,79197.5
14206,74832.5
14207,74777.5
14208,72353.5
14209,72283.5
14210,70712.5
14211,70574.5
14212,69756.5
14213,69468.5
14214,69148.5
14215,68467.5
14216,68042.5
14217,98868.5
14218,98617.5
14219,98432.5
14220,67572.5
14221,66888.5
14222,66749.5
14223,66129.5
14224,65778.5
14225,65537.5
14226,64875.0
14227,64477.5
14228,64070.5
14229,62641.5
14230,62536.5
14231,62120.5
14232,61374.5
14233,61191.5
14234,59694.5
14235,59347.5
14236,55210.5
14237,54930.5
14238,54645.5
14239,53738.5
14240,53672.5
14241,52906.5
14242,52712.5
14243,95305.5
14244,95118.5
14245,95056.5
14246,51365.5
14247,51364.5
14248,50086.5
14249,49993.5
14250,49854.5
14251,48981.5
14252,48774.5
14253,48149.5
14254,47553.5
14255,46622.5
14256,45618.5
14257,45297.5
14258,44489.5
14259,44268.5
14260,43212.5
14261,42740.5
14262,92788.5
14263,92663.5
14264,92593.5
14265,41622.5
14266,40941.5
14267,40346.5
14268,39768.5
14269,39501.5
14270,38949.5
14271,38816.5
14272,38221.5
14273,38221.0
14274,38071.0
14275,37873.5
14276,37873.0
14277,37410.5
14278,37410.0
14279,37124.5
14280,36941.5
14281,36941.0
14282,34695.5
14283,34695.0
14284,34222.5
14285,34222.0
14286,33953.5
14287,33953.0
14288,33132.5
14289,33132.0
14290,32750.5
14291,32750.0
14292,32514.5
14293,31659.5
14294,31342.5
14295,31342.0
14296,31204.5
14297,31204.0
14298,90775.5
14299,90510.5
14300,90212.5
14301,30575.5
14302,30575.0
14303,29921.5
14304,29710.0
14305,29126.5
14306,29126.0
14307,28781.5
14308,28781.0
14309,28625.5
14310,27468.5
14311,27468.0
14312,26127.5
14313,26127.0
14314,25911.5
14315,25807.5
14316,23955.0
14317,23849.5
14318,23133.5
14319,23133.0
14320,22921.5
14321,22021.5
14322,21933.5
14323,21933.0
14324,21784.5
14325,21784.0
14326,20014.5
14327,20014.0
14328,19710.0
14329,19327.5
14330,17949.5
14331,17945.5
14332,17761.5
14333,17761.0
14334,87367.5
14335,87171.5
14336,87002.5
14337,16891.5
14338,16891.0
14339,16775.5
14340,16008.5
14341,14559.5
14342,14453.0
14343,14002.5
14344,14002.0
14345,8360.5
14346,8360.0
14347,6285.5
14348,6027.5
14349,6027.0
14350,5560.5
14351,5016.5
14352,5016.0
14353,4899.5
14354,4570.5
14355,4570.0
14356,3839.5
14357,3347.5
14358,2905.5
14359,2644.5
14360,2462.5
14361,2462.0
14362,190.5
14363,190.0
14364,0.5
14365,100999.0
14366,100784.0
14367,100510.0
14368,82249.0
14369,82051.0
14370,81555.0
14371,80153.0
14372,79354.0
14373,79353.5
14374,79352.0
14375,74987.0
14376,74932.0
14377,72508.0
14378,72438.0
14379,70867.0
14380,70729.0
14381,69911.0
14382,69623.0
14383,69303.0
14384,68622.0
14385,68197.0
14386,99023.0
14387,98772.0
14388,98587.0
14389,67727.0
14390,67043.0
14391,66904.0
14392,66284.0
14393,65933.0
14394,65692.0
14395,65029.5
14396,64632.0
14397,64225.0
14398,62796.0
14399,62691.0
14400,62275.0
14401,61529.0
14402,61346.0
14403,59849.0
14404,59502.0
14405,55365.0
14406,55085.0
14407,54800.0
14408,53893.0
14409,53827.0
14410,53061.0
14411,52867.0
14412,95460.0
14413,95273.0
14414,95211.0
14415,51520.0
14416,51519.0
14417,50241.0
14418,50148.0
14419,50009.0
14420,49136.0
14421,48929.0
14422,48304.0
14423,47708.0
14424,46777.0
14425,45773.0
14426,45452.0
14427,44644.0
14428,44423.0
14429,43367.0
14430,42895.0
14431,92943.0
14432,92818.0
14433,92748.0
14434,41777.0
14435,41096.0
14436,40501.0
14437,39923.0
14438,39656.0
14439,39104.0
14440,38971.0
14441,38376.0
14442,38375.5
14443,38225.5
14444,38028.0
14445,38027.5
14446,37565.0
14447,37564.5
14448,37279.0
14449,37096.0
14450,37095.5
14451,34850.0
14452,34849.5
14453,34377.0
14454,34376.5
14455,34108.0
14456,34107.5
14457,33287.0
14458,33286.5
14459,32905.0
14460,32904.5
14461,32669.0
14462,31814.0
14463,31497.0
14464,31496.5
14465,31359.0
14466,31358.5
14467,90930.0
14468,90665.0
14469,90367.0
14470,30730.0
14471,30729.5
14472,30076.0
14473,29864.5
14474,29281.0
14475,29280.5
14476,28936.0
14477,28935.5
14478,28780.0
14479,27623.0
14480,27622.5
14481,26282.0
14482,26281.5
14483,26066.0
14484,25962.0
14485,24109.5
14486,24004.0
14487,23288.0
14488,23287.5
14489,23076.0
14490,22176.0
14491,22088.0
14492,22087.5
14493,21939.0
14494,21938.5
14495,20169.0
14496,20168.5
14497,19864.5
14498,19482.0
14499,18104.0
14500,18100.0
14501,17916.0
14502,17915.5
14503,87522.0
14504,87326.0
14505,87157.0
14506,17046.0
14507,17045.5
14508,16930.0
14509,16163.0
14510,14714.0
14511,14607.5
14512,14157.0
14513,14156.5
14514,8515.0
14515,8514.5
14516,6440.0
14517,6182.0
14518,6181.5
14519,5715.0
14520,5171.0
14521,5170.5
14522,5054.0
14523,4725.0
14524,4724.5
14525,3994.0
14526,3502.0
14527,3060.0
14528,2799.0
14529,2617.0
14530,2616.5
14531,345.0
14532,344.5
14533,155.0
14534,154.5
14535,100999.5
14536,100784.5
14537,100510.5
14538,82249.5
14539,82051.5
14540,81555.5
14541,80153.5
14542,79354.5
14543,79354.0
14544,79352.5
14545,74987.5
14546,74932.5
14547,72508.5
14548,72438.5
14549,70867.5
14550,70729.5
14551,69911.5
14552,69623.5
14553,69303.5
14554,68622.5
14555,68197.5
14556,99023.5
14557,98772.5
14558,98587.5
14559,67727.5
14560,67043.5
14561,66904.5
14562,66284.5
14563,65933.5
14564,65692.5
14565,65030.0
14566,64632.5
14567,64225.5
14568,62796.5
14569,62691.5
14570,62275.5
14571,61529.5
14572,61346.5
14573,59849.5
14574,59502.5
14575,55365.5
14576,55085.5
14577,54800.5
14578,53893.5
14579,53827.5
14580,53061.5
14581,52867.5
14582,95460.5
14583,95273.5
14584,95211.5
14585,51520.5
14586,51519.5
14587,50241.5
14588,50148.5
14589,50009.5
14590,49136.5
14591,48929.5
14592,48304.5
14593,47708.5
14594,46777.5
14595,45773.5
14596,45452.5
14597,44644.5
14598,44423.5
14599,43367.5
14600,42895.5
14601,92943.5
14602,92818.5
14603,92748.5
14604,41777.5
14605,41096.5
14606,40501.5
14607,39923.5
14608,39656.5
14609,39104.5
14610,38971.5
14611,38376.5
14612,38376.0
14613,38226.0
14614,38028.5
14615,38028.0
14616,37565.5
14617,37565.0
14618,37279.5
14619,37096.5
14620,37096.0
14621,34850.5
14622,34850.0
14623,34377.5
14624,34377.0
14625,34108.5
14626,34108.0
14627,33287.5
14628,33287.0
14629,32905.5
14630,32905.0
14631,32669.5
14632,31814.5
14633,31497.5
14634,31497.0
14635,31359.5
14636,31359.0
14637,90930.5
14638,90665.5
14639,90367.5
14640,30730.5
14641,30730.0
14642,30076.5
14643,29865.0
14644,29281.5
14645,29281.0
14646,28936.5
14647,28936.0
14648,28780.5
14649,27623.5
14650,27623.0
14651,26282.5
14652,26282.0
14653,26066.5
14654,25962.5
14655,24110.0
14656,24004.5
14657,23288.5
14658,23288.0
14659,23076.5
14660,22176.5
14661,22088.5
14662,22088.0
14663,21939.5
14664,21939.0
14665,20169.5
14666,20169.0
14667,19865.0
14668,19482.5
14669,18104.5
14670,18100.5
14671,17916.5
14672,17916.0
14673,87522.5
14674,87326.5
14675,87157.5
14676,17046.5
14677,17046.0
14678,16930.5
14679,16163.5
14680,14714.5
14681,14608.0
14682,14157.5
14683,14157.0
14684,8515.5
14685,8515.0
14686,6440.5
14687,6182.5
14688,6182.0
14689,5715.5
14690,5171.5
14691,5171.0
14692,5054.5
14693,4725.5
14694,4725.0
14695,3994.5
14696,3502.5
14697,3060.5
14698,2799.5
14699,2617.5
14700,2617.0
14701,345.5
14702,345.0
14703,155.5
14704,155.0
14705,0.5
14706,102986.0
14707,102771.0
14708,102497.0
14709,84236.0
14710,84038.0
14711,83542.0
14712,82140.0
14713,81341.0
14714,81340.5
14715,81339.0
14716,76974.0
14717,76919.0
14718,74495.0
14719,74425.0
14720,72854.0
14721,72716.0
14722,71898.0
14723,71610.0
14724,71290.0
14725,70609.0
14726,70184.0
14727,101010.0
14728,100759.0
14729,100574.0
14730,69714.0
14731,69030.0
14732,68891.0
14733,68271.0
14734,67920.0
14735,67679.0
14736,67016.5
14737,66619.0
14738,66212.0
14739,64783.0
14740,64678.0
14741,64262.0
14742,63516.0
14743,63333.0
14744,61836.0
14745,61489.0
14746,57352.0
14747,57072.0
14748,56787.0
14749,55880.0
14750,55814.0
14751,55048.0
14752,54854.0
14753,97447.0
14754,97260.0
14755,97198.0
14756,53507.0
14757,53506.0
14758,52228.0
14759,52135.0
14760,51996.0
14761,51123.0
14762,50916.0
14763,50291.0
14764,49695.0
14765,48764.0
14766,47760.0
14767,47439.0
14768,46631.0
14769,46410.0
14770,45354.0
14771,44882.0
14772,94930.0
14773,94805.0
14774,94735.0
14775,43764.0
14776,43083.0
14777,42488.0
14778,41910.0
14779,41643.0
14780,41091.0
14781,40958.0
14782,40363.0
14783,40362.5
14784,40212.5
14785,40015.0
14786,40014.5
14787,39552.0
14788,39551.5
14789,39266.0
14790,39083.0
14791,39082.5
14792,36837.0
14793,36836.5
14794,36364.0
14795,36363.5
14796,36095.0
14797,36094.5
14798,35274.0
14799,35273.5
14800,34892.0
14801,34891.5
14802,34656.0
14803,33801.0
14804,33484.0
14805,33483.5
14806,33346.0
14807,33345.5
14808,92917.0
14809,92652.0
14810,92354.0
14811,32717.0
14812,32716.5
14813,32063.0
14814,31851.5
14815,31268.0
14816,31267.5
14817,30923.0
14818,30922.5
14819,30767.0
14820,29610.0
14821,29609.5
14822,28269.0
14823,28268.5
14824,28053.0
14825,27949.0
14826,26096.5
14827,25991.0
14828,25275.0
14829,25274.5
14830,25063.0
14831,24163.0
14832,24075.0
14833,24074.5
14834,23926.0
14835,23925.5
14836,22156.0
14837,22155.5
14838,21851.5
14839,21469.0
14840,20091.0
14841,20087.0
14842,19903.0
14843,19902.5
14844,89509.0
14845,89313.0
14846,89144.0
14847,19033.0
14848,19032.5
14849,18917.0
14850,18150.0
14851,16701.0
14852,16594.5
14853,16144.0
14854,16143.5
14855,10502.0
14856,10501.5
14857,8427.0
14858,8169.0
14859,8168.5
14860,7702.0
14861,7158.0
14862,7157.5
14863,7041.0
14864,6712.0
14865,6711.5
14866,5981.0
14867,5489.0
14868,5047.0
14869,4786.0
14870,4604.0
14871,4603.5
14872,2332.0
14873,2331.5
14874,2142.0
14875,2141.5
14876,1987.0
14877,1986.5
14878,102986.5
14879,102771.5
14880,102497.5
14881,84236.5
14882,84038.5
14883,83542.5
14884,82140.5
14885,81341.5
14886,81341.0
14887,81339.5
14888,76974.5
14889,76919.5
14890,74495.5
14891,74425.5
14892,72854.5
14893,72716.5
14894,71898.5
14895,71610.5
14896,71290.5
14897,70609.5
14898,70184.5
14899,101010.5
14900,100759.5
14901,100574.5
14902,69714.5
14903,69030.5
14904,68891.5
14905,68271.5
14906,67920.5
14907,67679.5
14908,67017.0
14909,66619.5
14910,66212.5
14911,64783.5
14912,64678.5
14913,64262.5
14914,63516.5
14915,63333.5
14916,61836.5
14917,61489.5
14918,57352.5
14919,57072.5
14920,56787.5
14921,55880.5
14922,55814.5
14923,55048.5
14924,54854.5
14925,97447.5
14926,97260.5
14927,97198.5
14928,53507.5
14929,53506.5
14930,52228.5
14931,52135.5
14932,51996.5
14933,51123.5
14934,50916.5
14935,50291.5
14936,49695.5
14937,48764.5
14938,47760.5
14939,47439.5
14940,46631.5
14941,46410.5
14942,45354.5
14943,44882.5
14944,94930.5
14945,94805.5
14946,94735.5
14947,43764.5
14948,43083.5
14949,42488.5
14950,41910.5
14951,41643.5
14952,41091.5
14953,40958.5
14954,40363.5
14955,40363.0
14956,40213.0
14957,40015.5
14958,40015.0
14959,39552.5
14960,39552.0
14961,39266.5
14962,39083.5
14963,39083.0
14964,36837.5
14965,36837.0
14966,36364.5
14967,36364.0
14968,36095.5
14969,36095.0
14970,35274.5
14971,35274.0
14972,34892.5
14973,34892.0
14974,34656.5
14975,33801.5
14976,33484.5
14977,33484.0
14978,33346.5
14979,33346.0
14980,92917.5
14981,92652.5
14982,92354.5
14983,32717.5
14984,32717.0
14985,32063.5
14986,31852.0
14987,31268.5
14988,31268.0
14989,30923.5
14990,30923.0
14991,30767.5
14992,29610.5
14993,29610.0
14994,28269.5
14995,28269.0
14996,28053.5
14997,27949.5
14998,26097.0
14999,25991.5
15000,25275.5
15001,25275.0
15002,25063.5
15003,24163.5
15004,24075.5
15005,24075.0
15006,23926.5
15007,23926.0
15008,22156.5
15009,22156.0
15010,21852.0
15011,21469.5
15012,20091.5
15013,20087.5
15014,19903.5
15015,19903.0
15016,89509.5
15017,89313.5
15018,89144.5
15019,19033.5
15020,19033.0
15021,18917.5
15022,18150.5
15023,16701.5
15024,16595.0
15025,16144.5
15026,16144.0
15027,10502.5
15028,10502.0
15029,8427.5
15030,8169.5
15031,8169.0
15032,7702.5
15033,7158.5
15034,7158.0
15035,7041.5
15036,6712.5
15037,6712.0
15038,5981.5
15039,5489.5
15040,5047.5
15041,4786.5
15042,4604.5
15043,4604.0
15044,2332.5
15045,2332.0
15046,2142.5
15047,2142.0
15048,1987.5
15049,1987.0
15050,0.5
15051,103506.0
15052,103291.0
15053,103017.0
15054,84756.0
15055,84558.0
15056,84062.0
15057,82660.0
15058,81861.0
15059,81860.5
15060,81859.0
15061,77494.0
15062,77439.0
15063,75015.0
15064,74945.0
15065,73374.0
15066,73236.0
15067,72418.0
15068,72130.0
15069,71810.0
15070,71129.0
15071,70704.0
15072,101530.0
15073,101279.0
15074,101094.0
15075,70234.0
15076,69550.0
15077,69411.0
15078,68791.0
15079,68440.0
15080,68199.0
15081,67536.5
15082,67139.0
15083,66732.0
15084,65303.0
15085,65198.0
15086,64782.0
15087,64036.0
15088,63853.0
15089,62356.0
15090,62009.0
15091,57872.0
15092,57592.0
15093,57307.0
15094,56400.0
15095,56334.0
15096,55568.0
15097,55374.0
15098,97967.0
15099,97780.0
15100,97718.0
15101,54027.0
15102,54026.0
15103,52748.0
15104,52655.0
15105,52516.0
15106,51643.0
15107,51436.0
15108,50811.0
15109,50215.0
15110,49284.0
15111,48280.0
15112,47959.0
15113,47151.0
15114,46930.0
15115,45874.0
15116,45402.0
15117,95450.0
15118,95325.0
15119,95255.0
15120,44284.0
15121,43603.0
15122,43008.0
15123,42430.0
15124,42163.0
15125,41611.0
15126,41478.0
15127,40883.0
15128,40882.5
15129,40732.5
15130,40535.0
15131,40534.5
15132,40072.0
15133,40071.5
15134,39786.0
15135,39603.0
15136,39602.5
15137,37357.0
15138,37356.5
15139,36884.0
15140,36883.5
15141,36615.0
15142,36614.5
15143,35794.0
15144,35793.5
15145,35412.0
15146,35411.5
15147,35176.0
15148,34321.0
15149,34004.0
15150,34003.5
15151,33866.0
15152,33865.5
15153,93437.0
15154,93172.0
15155,92874.0
15156,33237.0
15157,33236.5
15158,32583.0
15159,32371.5
15160,31788.0
15161,31787.5
15162,31443.0
15163,31442.5
15164,31287.0
15165,30130.0
15166,30129.5
15167,28789.0
15168,28788.5
15169,28573.0
15170,28469.0
15171,26616.5
15172,26511.0
15173,25795.0
15174,25794.5
15175,25583.0
15176,24683.0
15177,24595.0
15178,24594.5
15179,24446.0
15180,24445.5
15181,22676.0
15182,22675.5
15183,22371.5
15184,21989.0
15185,20611.0
15186,20607.0
15187,20423.0
15188,20422.5
15189,90029.0
15190,89833.0
15191,89664.0
15192,19553.0
15193,19552.5
15194,19437.0
15195,18670.0
15196,17221.0
15197,17114.5
15198,16664.0
15199,16663.5
15200,11022.0
15201,11021.5
15202,8947.0
15203,8689.0
15204,8688.5
15205,8222.0
15206,7678.0
15207,7677.5
15208,7561.0
15209,7232.0
15210,7231.5
15211,6501.0
15212,6009.0
15213,5567.0
15214,5306.0
15215,5124.0
15216,5123.5
15217,2852.0
15218,2851.5
15219,2662.0
15220,2661.5
15221,2507.0
15222,2506.5
15223,520.0
15224,519.5
15225,103506.5
15226,103291.5
15227,103017.5
15228,84756.5
15229,84558.5
15230,84062.5
15231,82660.5
15232,81861.5
15233,81861.0
15234,81859.5
15235,77494.5
15236,77439.5
15237,75015.5
15238,74945.5
15239,73374.5
15240,73236.5
15241,72418.5
15242,72130.5
15243,71810.5
15244,71129.5
15245,70704.5
15246,101530.5
15247,101279.5
15248,101094.5
15249,70234.5
15250,69550.5
15251,69411.5
15252,68791.5
15253,68440.5
15254,68199.5
15255,67537.0
15256,67139.5
15257,66732.5
15258,65303.5
15259,65198.5
15260,64782.5
15261,64036.5
15262,63853.5
15263,62356.5
15264,62009.5
15265,57872.5
15266,57592.5
15267,57307.5
15268,56400.5
15269,56334.5
15270,55568.5
15271,55374.5
15272,97967.5
15273,97780.5
15274,97718.5
15275,54027.5
15276,54026.5
15277,52748.5
15278,52655.5
15279,52516.5
15280,51643.5
15281,51436.5
15282,50811.5
15283,50215.5
15284,49284.5
15285,48280.5
15286,47959.5
15287,47151.5
15288,46930.5
15289,45874.5
15290,45402.5
15291,95450.5
15292,95325.5
15293,95255.5
15294,44284.5
15295,43603.5
15296,43008.5
15297,42430.5
15298,42163.5
15299,41611.5
15300,41478.5
15301,40883.5
15302,40883.0
15303,40733.0
15304,40535.5
15305,40535.0
15306,40072.5
15307,40072.0
15308,39786.5
15309,39603.5
15310,39603.0
15311,37357.5
15312,37357.0
15313,36884.5
15314,36884.0
15315,36615.5
15316,36615.0
15317,35794.5
15318,35794.0
15319,35412.5
15320,35412.0
15321,35176.5
15322,34321.5
15323,34004.5
15324,34004.0
15325,33866.5
15326,33866.0
15327,93437.5
15328,93172.5
15329,92874.5
15330,33237.5
15331,33237.0
15332,32583.5
15333,32372.0
15334,31788.5
15335,31788.0
15336,31443.5
15337,31443.0
15338,31287.5
15339,30130.5
15340,30130.0
15341,28789.5
15342,28789.0
15343,28573.5
