"","K1","K3","Orf70","K4","K5","K7","Orf16","Orf17","Orf18","Orf4","Orf20","Orf21","Orf22","Orf23","Orf24","Orf25","Orf26","Orf27","Orf6","Orf29","Orf30","Orf32","Orf34","Orf36","Orf37","Orf7","Orf39","Orf40","Orf42","Orf43","Orf44","Orf45","Orf46","Orf47","Orf8","Orf48","Orf49","Orf50","Orf52","Orf54","Orf55","Orf56","Orf57","Orf9","vIRF1","vIRF4","vIRF2","Orf58","Orf59","Orf60","Orf61","Orf62","Orf63","Orf10","Orf65","Orf66","Orf67","Orf68","Orf69","LANA","K14","Orf11","K15","K2"
"Orf7",0.396903985457908,0.49243050351869,0.383271214292401,0.471356781743528,0.55195479722953,0.744708947458561,0.729443724743673,0.693960334686106,0.39698166585882,0.80182383616826,0.737305849578322,0.0925439041230864,0.550708841155756,0.85010447705927,0.590639112027622,0.702926707620387,0.568930811380093,0.658623829890111,0.825688672067294,0.603083965391973,0.619370546295074,0.70227151329456,0.807391997938668,0.0840560240828517,0.644029486362975,1,0.448720607544924,0.707532001038299,0.667521013077202,0.745737763385824,0.693211158325404,0.661770865604085,0.448346312859833,0.589144708878543,0.767337224975349,0.734729045675012,0.689285211108056,0.607957794848853,0.472861641886633,0.524112405751626,0.468516320179041,0.442366628349517,0.595702413001632,0.775450198040012,0.582306025313053,0.596846511937745,0.408720914101843,0.739508508917875,0.582786774677358,0.573981057367177,0.65693391414216,0.652043421914389,0.430984866821,0.823326155220651,0.35244795230835,0.543572173068954,0.667134022737915,0.221657728858769,0.640173205160419,0.681898778725924,0.634914220402111,0.73689125000846,0.359939909005523,0.708405907021783
"Orf39",-0.104398103251333,0.605703927560401,0.685119846273879,0.603290324605216,0.431891619023537,0.600942520629782,0.608438244624015,0.60856659247326,0.0288237599420392,0.431727142749488,0.549350073940297,0.290873135279466,0.482615614777326,0.556151694695805,0.647555091833487,0.599262671651142,0.572912401320169,0.680611190312064,0.542761019727494,0.744164358310464,0.585986830901541,0.724236745183635,0.466670640616456,0.375588805708995,0.599323576440087,0.448720607544924,1,0.472510976807134,0.596404306854369,0.555905828730116,0.61343620109622,0.578564982689613,0.27559740904844,0.418262612530083,0.525428885536347,0.476830025738038,0.347339852463299,0.481527129276697,0.482101052490787,0.287007731468716,0.304129077151863,0.313272884039279,0.394695811147406,0.48092221192348,0.430104296115785,0.541710831307419,0.316765608786151,0.554215064177063,0.435271048390714,0.535499515596958,0.565365608186833,0.547767305122319,0.31130015778182,0.676616886868475,0.495008558851997,0.428746796251057,0.449029715672441,0.0853560165558945,0.41825731546432,0.369920606572755,0.4105250489604,0.541908472388661,0.25573385160392,0.608718578123675
"Orf40",0.219113743391716,0.41473696371525,0.31804950177413,0.337600344033698,0.486066028316695,0.556488091024289,0.72603512432292,0.527127342809687,0.216535879871682,0.727249169602673,0.628077349017081,0.237086853650288,0.517330891260767,0.636628502498788,0.654061223803045,0.596331691709997,0.375791053798573,0.588773253654776,0.56730290013997,0.708966858081215,0.493634869904552,0.683691908720962,0.561511585851986,0.00225644739702985,0.460580504388418,0.707532001038299,0.472510976807134,1,0.635607768825935,0.723177820995049,0.797482826452747,0.572425293537243,0.422428126975611,0.386451615153113,0.570428940262838,0.506986867913758,0.549985616299545,0.495066457881029,0.482590534026027,0.605086885196778,0.394614318270488,0.466363589797472,0.497444764726441,0.524949812148493,0.623350959697864,0.509228449344585,0.468812936941965,0.547612742166006,0.470684710452564,0.569398276319405,0.636724768428295,0.604862066697658,0.540083535716485,0.578837669772038,0.45729667837253,0.583754414505347,0.669342325008606,0.464201768711185,0.648142418348005,0.620845859155652,0.687714537289485,0.576479371924118,0.401702698928428,0.574943562200646
"Orf42",0.209374846783417,0.543993428349224,0.452113464799001,0.489989314408437,0.392047703129756,0.569064689488945,0.786956882560076,0.688296550270501,0.224221114482122,0.569470254954882,0.627400644597501,0.204523262318583,0.630936372295298,0.781073362086874,0.64769008659791,0.640892041490512,0.623803408433032,0.59477054630455,0.627940327878226,0.655107950892303,0.639619915909298,0.661192078257985,0.715127149872838,0.160965810421696,0.621900727256485,0.667521013077202,0.596404306854369,0.635607768825935,1,0.809936291009777,0.83562215513213,0.68562778470095,0.64257721484569,0.736776072598194,0.597243913821944,0.733762149196366,0.633577856206957,0.710560391459291,0.721119817160807,0.655117087228167,0.587876224499289,0.592560508172337,0.647384734952147,0.532289267830827,0.831028788230681,0.778850755594864,0.588674367011218,0.696397690625878,0.65152741532825,0.587190398196325,0.809563331549806,0.725174018952153,0.5807321597126,0.713039728216496,0.714273992521858,0.739834777713287,0.641098741605617,0.367634825930958,0.663958941943345,0.673766708790938,0.703366075027881,0.643545155225795,0.539922945449807,0.66443744466318
"Orf43",0.285819570534217,0.593854335529662,0.536477161194257,0.575662397993822,0.361805189408177,0.590784977412568,0.732114023480223,0.655093595107744,0.322480454657465,0.656334451906406,0.715332445641396,0.0835303767732567,0.557596389347101,0.823242662512463,0.642482066878718,0.716994282874234,0.416975515019606,0.717603703099619,0.672366506137239,0.585194974352402,0.687637625147799,0.60718485254237,0.720773879051399,0.238878407184934,0.67473629809819,0.745737763385824,0.555905828730116,0.723177820995049,0.809936291009777,1,0.808368448902135,0.784676988919366,0.584623759543216,0.716700412857491,0.669642776007565,0.763324767694507,0.697760176824058,0.744496222177676,0.661028907904811,0.653726250859569,0.617966015958573,0.632482698930885,0.680381177409921,0.634117814207974,0.789968213668314,0.780192055472684,0.573740927626242,0.721026271049833,0.60931861275106,0.650364303546371,0.808894853156826,0.716395911165023,0.60268148597105,0.749528496314705,0.642246681073335,0.719064566873224,0.66852729815985,0.401532221353787,0.685256416435475,0.608147545754219,0.736125215686522,0.577204667772263,0.488078707572106,0.687822651204338
"Orf44",0.253804539337077,0.650716724964117,0.629526320711953,0.65017365392332,0.509383000861479,0.752881356798073,0.810337049985774,0.686210577237536,0.298991382719384,0.654387240994926,0.704811811560797,0.266443483843738,0.710204632010456,0.745851087532642,0.677512509573312,0.704730728287595,0.694112124816873,0.727160030154044,0.70565800197567,0.673558895344688,0.745500622280624,0.735368135147105,0.694054778787897,0.305049382831117,0.6611249097005,0.693211158325404,0.61343620109622,0.797482826452747,0.83562215513213,0.808368448902135,1,0.728502556297681,0.542543507850165,0.63066380997015,0.614862389023315,0.70779198284137,0.663660844819046,0.645500837342488,0.736428318745192,0.568357792355505,0.576725844091874,0.631961817214607,0.701335274595929,0.586231054650429,0.773992488457459,0.736961597423868,0.636524846923294,0.741510333470468,0.654870521396404,0.700589410731312,0.794262979066303,0.813872135860131,0.579392441292784,0.752968699958621,0.748194119293086,0.76751870676889,0.715419230927045,0.389146109811376,0.716144754794343,0.74149669129397,0.734436063664856,0.679357427842973,0.506822447726604,0.761741740902119
"Orf45",0.168921973398042,0.560219863659504,0.499434062245311,0.544973969960786,0.369648688268881,0.774103539898,0.642740806276382,0.596492662925108,0.274989404673931,0.734743836807568,0.579190389740987,0.0789453247644325,0.496539695818531,0.670251854155124,0.506371834799353,0.536071926523716,0.425192963017212,0.698008179004376,0.74121860509775,0.56334404002908,0.572027674745861,0.594459831459841,0.61594637562315,0.317860730834867,0.77641806977145,0.661770865604085,0.578564982689613,0.572425293537243,0.68562778470095,0.784676988919366,0.728502556297681,1,0.549488677912361,0.732408671799364,0.686501954246469,0.790521478926179,0.637261197561323,0.737836271821077,0.585404373226927,0.546863775142195,0.670037740011701,0.602131795971345,0.687482288853128,0.668885713098477,0.671575632369433,0.784463210471063,0.431444538219804,0.748979350146803,0.616066331917464,0.695932291315977,0.720890571253222,0.727472490679622,0.588627271271037,0.758261117270918,0.711289961536039,0.716841405020765,0.576938956583063,0.232931062036333,0.75624454599702,0.729484720232299,0.696392101972709,0.631100630067991,0.605911608400385,0.762315681288438
"Orf46",0.302904414217987,0.260836368562628,0.213883220591496,0.239655694121786,0.30463676952176,0.410448740730287,0.349798219249571,0.31470369807746,0.318280439907633,0.30198542195085,0.389681316014059,0.193728319328565,0.343502799968371,0.474433443887818,0.291134971791171,0.337429590461273,0.442241248133578,0.490468548819292,0.562709965838291,0.328139506864546,0.398049178887024,0.401246675250118,0.345018914594419,0.0129382548148828,0.377246001748141,0.448346312859833,0.27559740904844,0.422428126975611,0.64257721484569,0.584623759543216,0.542543507850165,0.549488677912361,1,0.610526293192859,0.46542086942135,0.549791287772613,0.512200492066329,0.633600623505686,0.669762696599006,0.405841288862979,0.63038076808538,0.574964017324387,0.460432224542684,0.433318837301473,0.654753061708888,0.651397217581256,0.326447153685527,0.619037416389824,0.672800784544138,0.537839156369036,0.623420860004508,0.662247384943364,0.550751677773988,0.537936848679122,0.566330844648618,0.5930659068144,0.469812051299873,0.409950851828582,0.646215226539057,0.558393758069479,0.485054309864194,0.503874542271245,0.583895976992836,0.505006359658859
"Orf47",0.343892349181001,0.639036141832016,0.529544192287764,0.619962383387852,0.280077661023026,0.580682893472611,0.619941987934779,0.546155687651721,0.409173202835961,0.546648065244445,0.63626970285091,0.0953635019222493,0.605733269788814,0.750907000524704,0.458104770931228,0.645778768600858,0.413998474321407,0.648418870344993,0.721898493682054,0.505087389343384,0.645834254142479,0.479382046118891,0.662768028954552,0.237222644816515,0.65688408757533,0.589144708878543,0.418262612530083,0.386451615153113,0.736776072598194,0.716700412857491,0.63066380997015,0.732408671799364,0.610526293192859,1,0.680640697525507,0.806750038182774,0.770735444634694,0.6933230159292,0.664577327016505,0.578395794246619,0.629566916496347,0.566307206807908,0.589696745016149,0.724970695384311,0.715594818824337,0.890336785399502,0.417426842051618,0.745908163866371,0.771758608859891,0.636595262866366,0.77543593123444,0.751702213649775,0.596076914135329,0.722888941062829,0.679916059896114,0.781366488442792,0.666907975514074,0.180459705446413,0.633928819837582,0.653577461089691,0.628579232443644,0.606854135749895,0.512614430409835,0.632060399527075
"Orf8",0.398816112466676,0.545447345731789,0.472980834835095,0.602037774367484,0.574024343507215,0.711349206885718,0.668572174090433,0.610398831481369,0.325153662861619,0.808616976433681,0.705415931361423,0.0397531444532074,0.549896474420389,0.749453783922754,0.411555470137073,0.614316355469006,0.534454636699498,0.775535354336529,0.81465815752226,0.628409742800366,0.561998318926459,0.60074896171347,0.720098132432463,0.220596981005666,0.698358860485924,0.767337224975349,0.525428885536347,0.570428940262838,0.597243913821944,0.669642776007565,0.614862389023315,0.686501954246469,0.46542086942135,0.680640697525507,1,0.742680448144412,0.65979385817939,0.614096404992326,0.510354635001241,0.479303200293809,0.412654807685175,0.36402077597045,0.541627122751965,0.871274837047445,0.586736646907996,0.765628417104464,0.287059799987577,0.780623439275558,0.732686889609818,0.664707199297478,0.724797544533461,0.692608874937277,0.48104793445416,0.850759098318531,0.469252348073458,0.631435379168746,0.712416336086043,0.136122804717764,0.63626292113205,0.626339238463586,0.626741630882386,0.752596923845508,0.313608395895095,0.841820612444319
"Orf48",0.247282129073034,0.59576347977646,0.502080241241531,0.571768246157314,0.295516849445802,0.689377321637995,0.626690172725703,0.557163808441212,0.313692017286089,0.625411353091845,0.631790745591997,-0.0465475976700661,0.595649879586154,0.720929313652995,0.458207578092357,0.620843530498264,0.530937112370341,0.616016149246982,0.770000189452149,0.453391453265952,0.592537450553688,0.508799682774488,0.719491466459234,0.219804248221198,0.701611499903323,0.734729045675012,0.476830025738038,0.506986867913758,0.733762149196366,0.763324767694507,0.70779198284137,0.790521478926179,0.549791287772613,0.806750038182774,0.742680448144412,1,0.862099149111212,0.832856656264541,0.77464139737345,0.675552531669022,0.779898554526101,0.724833877616715,0.820463439739025,0.675794398489962,0.788249509575806,0.838537574096131,0.496811372672777,0.839508833632129,0.77038372681615,0.751617329698735,0.809203969497098,0.81919995061514,0.721122695177996,0.76471731614643,0.628327910421829,0.831444630231301,0.702298046335876,0.414114390256938,0.809905379504178,0.754073868148141,0.665250151610863,0.644875538311263,0.685305665021217,0.699468235667853
"Orf49",0.391233483602688,0.514008921677833,0.454613631531355,0.560043686165355,0.271145229079873,0.572494721548767,0.499701285795637,0.397555122006709,0.439812369165296,0.636354456857652,0.660300065742961,0.00337596371857075,0.619242385059548,0.70267077637717,0.395318733463345,0.604944885963389,0.455334817251204,0.637498068555206,0.696767523671526,0.383349501423087,0.472143118887881,0.445651068164085,0.553617846327261,0.0298609095025556,0.494005170078736,0.689285211108056,0.347339852463299,0.549985616299545,0.633577856206957,0.697760176824058,0.663660844819046,0.637261197561323,0.512200492066329,0.770735444634694,0.65979385817939,0.862099149111212,1,0.608044772696066,0.781203646581111,0.692626914733822,0.713466902971987,0.699289135683044,0.703714717629714,0.657647226822611,0.692331389250636,0.738802299939368,0.611281351395191,0.724933139764383,0.733367062776718,0.633885518817251,0.712751409361236,0.766043896813748,0.72525299138544,0.656527061091269,0.497734676018381,0.781667518875814,0.604304906641688,0.475185254226999,0.689091334210886,0.685391232066895,0.642973314898428,0.599192011889942,0.601301197349714,0.545979782856716
"Orf50",0.117264651115228,0.521410377835427,0.410614604621855,0.448839287234104,0.296454534145681,0.550432580561137,0.603790054596712,0.524100239486226,0.15772356233543,0.493619877270292,0.517178708557173,-0.0464215093585254,0.456673877463821,0.617768320570811,0.433614018097134,0.524623870332407,0.402044648027229,0.472805146181809,0.686329229426835,0.429444456306863,0.54078668796947,0.437613559284232,0.599239851537057,0.28980479886763,0.595723381535968,0.607957794848853,0.481527129276697,0.495066457881029,0.710560391459291,0.744496222177676,0.645500837342488,0.737836271821077,0.633600623505686,0.6933230159292,0.614096404992326,0.832856656264541,0.608044772696066,1,0.666066180618133,0.615302247540873,0.794856577636509,0.708138253220048,0.766432059357115,0.514674048311445,0.820087187011109,0.789303652161911,0.368006528870233,0.740339813289313,0.679622350878871,0.690944114530465,0.797540110774575,0.766122293686458,0.67192567506472,0.652398252675402,0.672735320582638,0.770713387545427,0.708241093405437,0.437231501230384,0.797647961489459,0.695445259896883,0.630866627826029,0.510227309548029,0.684828309780708,0.566960820064299
"Orf52",0.130676963210565,0.462831719340142,0.486125287278585,0.487047199868167,0.20417439662395,0.458767865274455,0.483255176777156,0.355158477760481,0.305658570820317,0.395274987484069,0.524197429781976,0.134869644075564,0.60907159533449,0.543614953917525,0.387623764156154,0.511444494589718,0.589634352380131,0.545440935506763,0.532344325701613,0.356003701443873,0.532078973021366,0.432170154960202,0.491130720033141,0.175731659613974,0.376833924790863,0.472861641886633,0.482101052490787,0.482590534026027,0.721119817160807,0.661028907904811,0.736428318745192,0.585404373226927,0.669762696599006,0.664577327016505,0.510354635001241,0.77464139737345,0.781203646581111,0.666066180618133,1,0.596202680562718,0.775353106546609,0.765488708728869,0.718120856794139,0.427800142112553,0.720796228589204,0.724024399592193,0.573467823605766,0.685396851133207,0.69279283395287,0.626967197002119,0.681405774884275,0.803885994180205,0.711204642014225,0.605050755918728,0.648197344788357,0.765318440936723,0.554278594604785,0.57814876186892,0.701123658358367,0.642935849603306,0.525510768395447,0.43264534641474,0.696282954746388,0.563969130665421
"Orf54",0.140861680051765,0.275426586421928,0.137553005574909,0.219892973432913,0.1525750895913,0.251104064451398,0.558163315495877,0.284959953525032,0.229119320474018,0.524722972220004,0.410115805857744,-0.035982494496874,0.506514183391218,0.524314593712333,0.409057879555819,0.386719537461008,0.227443727445451,0.312736654745679,0.376783995326897,0.445469408238107,0.302139693008527,0.40282358841147,0.41300698646943,-0.225296944685819,0.340056951994987,0.524112405751626,0.287007731468716,0.605086885196778,0.655117087228167,0.653726250859569,0.568357792355505,0.546863775142195,0.405841288862979,0.578395794246619,0.479303200293809,0.675552531669022,0.692626914733822,0.615302247540873,0.596202680562718,1,0.65575137210217,0.778192321997438,0.659153924150529,0.396011271190855,0.784032644639044,0.635199726293645,0.616613053117665,0.455531775695293,0.49372766691409,0.582238418478435,0.681402988813976,0.715219506988837,0.748742732969252,0.354097422849747,0.514084133124389,0.669948777504037,0.543221961642529,0.682708134147386,0.649945137502841,0.531826312571222,0.57620777893035,0.330149048889401,0.596369217683944,0.402790438731498
"Orf55",0.0645850951922027,0.297540317696725,0.211216123107783,0.264526860397543,0.0665231446568819,0.43359527103613,0.348637025038887,0.204706251079871,0.221204657847821,0.379753514432028,0.36701225595192,-0.110836703490819,0.321171834474338,0.448792488715082,0.19243065939491,0.272294238571776,0.338286130100128,0.3523067482358,0.479354101705473,0.169264610022261,0.296093166927074,0.209583879555375,0.345348220289886,0.0217444822852882,0.386612572302122,0.468516320179041,0.304129077151863,0.394614318270488,0.587876224499289,0.617966015958573,0.576725844091874,0.670037740011701,0.63038076808538,0.629566916496347,0.412654807685175,0.779898554526101,0.713466902971987,0.794856577636509,0.775353106546609,0.65575137210217,1,0.813545697225597,0.818075008780731,0.306657203367455,0.744187153011503,0.664088127618356,0.58194222066023,0.65692657646663,0.603343421786615,0.676481769237786,0.639341287500156,0.750125714751715,0.774139058568438,0.435538828149547,0.595177565414055,0.747156445342856,0.443661245360516,0.591960980210773,0.755823284304189,0.702288213677144,0.530819267632414,0.355789380666738,0.799049648278873,0.421240127398633
"Orf56",0.124954937665085,0.300714609203011,0.325989822267237,0.334362745042085,0.0548282893286482,0.394155255635806,0.445638461317692,0.207861982935437,0.274786972457049,0.392271550364378,0.354530333461178,-0.104710821705122,0.492373297308209,0.449442685287863,0.288052512811022,0.324987423264033,0.323198093040293,0.336012065651347,0.431910265681662,0.280176682094281,0.350481788760188,0.327950936162582,0.284575832388208,-0.0442845744567012,0.344582302137366,0.442366628349517,0.313272884039279,0.466363589797472,0.592560508172337,0.632482698930885,0.631961817214607,0.602131795971345,0.574964017324387,0.566307206807908,0.36402077597045,0.724833877616715,0.699289135683044,0.708138253220048,0.765488708728869,0.778192321997438,0.813545697225597,1,0.679752483516736,0.309772712789011,0.753153288058312,0.617937296953594,0.696445016766294,0.50726096339831,0.531901607588155,0.552475280517693,0.669771288512807,0.772174439484,0.764302180316181,0.39430452497253,0.590713136835002,0.685784949506102,0.472404417478229,0.746886949866842,0.762327212955247,0.618185819398974,0.516863222650271,0.287408383372266,0.79531292251397,0.41112223667464
"Orf57",0.196109477435019,0.44711462174038,0.378649968997278,0.394426119405015,0.300822449762318,0.564223444037985,0.47365687566132,0.447381662612044,0.234936763830612,0.474937221264003,0.432917202996743,0.0530026892687095,0.436551102508408,0.512251932601861,0.37713384934171,0.460791509175634,0.466035419300979,0.468041785111226,0.548033904679738,0.344035631175237,0.516462575583488,0.45884711555083,0.577546637799333,0.285960982597692,0.555192974187808,0.595702413001632,0.394695811147406,0.497444764726441,0.647384734952147,0.680381177409921,0.701335274595929,0.687482288853128,0.460432224542684,0.589696745016149,0.541627122751965,0.820463439739025,0.703714717629714,0.766432059357115,0.718120856794139,0.659153924150529,0.818075008780731,0.679752483516736,1,0.45861062293249,0.796993199806408,0.705638755239426,0.539441515479576,0.749755553132033,0.638156093424067,0.760549357883562,0.742343405684543,0.756419877559913,0.697617866505781,0.546748291726876,0.569886557115108,0.781463978021158,0.627171797894234,0.533670947324697,0.769695253929468,0.78572851913422,0.705931960530194,0.519967735261628,0.705521588754834,0.586747139570438
"Orf9",0.470258138710073,0.633380827514218,0.577687752271161,0.650008870912642,0.624743157764005,0.750594996010196,0.652768214578849,0.662629993422875,0.402527517352619,0.748134472206776,0.720000657004181,0.115303206621908,0.591041968698383,0.77189276516886,0.489069065227735,0.681353599654798,0.477535419649423,0.818644762493283,0.893592764075614,0.66650758648828,0.669298368661483,0.660841923931508,0.69660937754913,0.281490490178548,0.69353635297557,0.775450198040012,0.48092221192348,0.524949812148493,0.532289267830827,0.634117814207974,0.586231054650429,0.668885713098477,0.433318837301473,0.724970695384311,0.871274837047445,0.675794398489962,0.657647226822611,0.514674048311445,0.427800142112553,0.396011271190855,0.306657203367455,0.309772712789011,0.45861062293249,1,0.483436367726313,0.750207681377501,0.202730989827103,0.78932979110943,0.752770022495102,0.639394772146513,0.695205410413235,0.640749022808474,0.373737733200949,0.835249571536754,0.431400192108903,0.597190799079182,0.710768028355204,0.0276489990180577,0.561446498561863,0.559952734744568,0.599965788108937,0.744440458803871,0.208143647514822,0.738512245504898
"vIRF1",0.229242546867118,0.508108589201308,0.395889789540286,0.479244329980471,0.257161738285602,0.497788727448106,0.658571307382322,0.503028194043098,0.263156422735346,0.478342723344073,0.556245220727764,0.122079222738814,0.620366733780423,0.647049971881065,0.504658644806121,0.563711963493047,0.479417952869805,0.539583438563707,0.561556858709445,0.509368376771771,0.567454835226868,0.527843496911099,0.605897796034753,0.0830017157783405,0.563706305616453,0.582306025313053,0.430104296115785,0.623350959697864,0.831028788230681,0.789968213668314,0.773992488457459,0.671575632369433,0.654753061708888,0.715594818824337,0.586736646907996,0.788249509575806,0.692331389250636,0.820087187011109,0.720796228589204,0.784032644639044,0.744187153011503,0.753153288058312,0.796993199806408,0.483436367726313,1,0.852661199739771,0.661491814906658,0.715002272173934,0.744218980388285,0.726426580464483,0.858270368606217,0.832060108648263,0.76530670066969,0.574567712191761,0.758720608898258,0.86926382983781,0.741131589878914,0.568321677608951,0.755250188628651,0.697491220811383,0.751996031018346,0.575947820237628,0.639592914748813,0.591925747438174
"vIRF4",0.223685894630742,0.655102147233352,0.589391326332101,0.678020772271883,0.358496938225205,0.621058153343652,0.665420232147569,0.575499795553333,0.274852327929311,0.560197165394747,0.650589476858202,0.15588984802252,0.702841321044991,0.70237522278476,0.493908904712002,0.659753473869295,0.50781998386355,0.713224286497278,0.744600435164705,0.605446099803791,0.642913584942342,0.58404828602771,0.672977140419847,0.262560911606391,0.714973219143926,0.596846511937745,0.541710831307419,0.509228449344585,0.778850755594864,0.780192055472684,0.736961597423868,0.784463210471063,0.651397217581256,0.890336785399502,0.765628417104464,0.838537574096131,0.738802299939368,0.789303652161911,0.724024399592193,0.635199726293645,0.664088127618356,0.617937296953594,0.705638755239426,0.750207681377501,0.852661199739771,1,0.453973544817549,0.840771401666644,0.8867784205851,0.784638998165836,0.891128212280922,0.850428324458687,0.704512783087447,0.740804971358421,0.798292972797267,0.901167059725476,0.786078067314052,0.299120972711455,0.730728706256452,0.661405819609015,0.687882493429159,0.647018429274651,0.527737657129413,0.74187234652245
"vIRF2",0.211747134617474,0.293565575200554,0.28521491396997,0.353588672348091,0.0681395167312396,0.335007801494248,0.427512922134615,0.227019763432872,0.279092283711701,0.398200323410758,0.372091753708858,-0.0147995854993052,0.433354353256764,0.480226753009657,0.332065801070614,0.323459397379424,0.37598263785664,0.393851375898353,0.252546869203979,0.286218764599548,0.323754771713882,0.329065281247592,0.268317109310585,-0.0891961621272263,0.319171611416422,0.408720914101843,0.316765608786151,0.468812936941965,0.588674367011218,0.573740927626242,0.636524846923294,0.431444538219804,0.326447153685527,0.417426842051618,0.287059799987577,0.496811372672777,0.611281351395191,0.368006528870233,0.573467823605766,0.616613053117665,0.58194222066023,0.696445016766294,0.539441515479576,0.202730989827103,0.661491814906658,0.453973544817549,1,0.351339920658616,0.342379623259327,0.386723373957019,0.555523201612765,0.596183553054027,0.582320629660314,0.307616874526202,0.44866966065458,0.531312977309836,0.291429208766804,0.584525209303381,0.47616724152449,0.487966088135941,0.528935270231917,0.393633115253816,0.472854829680282,0.367530303952896
"Orf58",0.303308864533166,0.623298549585949,0.563911870856722,0.626855349179761,0.493193840506557,0.807417698004196,0.627860620549593,0.677011322517411,0.292264766392464,0.62464191441135,0.689394464981875,0.216435877547932,0.611404743748143,0.727051335232413,0.471822243038449,0.647143591106245,0.614424942591854,0.754875240280755,0.863801470955934,0.554494329898581,0.642924049288416,0.618885855487913,0.736345825079649,0.303862976345762,0.766840492306159,0.739508508917875,0.554215064177063,0.547612742166006,0.696397690625878,0.721026271049833,0.741510333470468,0.748979350146803,0.619037416389824,0.745908163866371,0.780623439275558,0.839508833632129,0.724933139764383,0.740339813289313,0.685396851133207,0.455531775695293,0.65692657646663,0.50726096339831,0.749755553132033,0.78932979110943,0.715002272173934,0.840771401666644,0.351339920658616,1,0.882389631291318,0.849191128737965,0.796262671199805,0.763103250466208,0.565294501398209,0.82721902290979,0.599098774296489,0.786856220855074,0.704187571933627,0.22740932833364,0.757524972944576,0.755409105875466,0.630121964666516,0.757271490694437,0.465282072599602,0.779022143541496
"Orf59",0.369850071039868,0.574919424109634,0.556318792159473,0.604735106033247,0.42031674698597,0.639288855345994,0.518334939028067,0.522948030221587,0.215221237642549,0.47534231369033,0.59439481650973,0.213654348471089,0.615953313748674,0.601142904922387,0.370546060998067,0.566930758227597,0.557911333395647,0.668847870140425,0.766995480965838,0.562755104316756,0.527419516784175,0.552727764628432,0.598731706214264,0.179670022752934,0.616161518975209,0.582786774677358,0.435271048390714,0.470684710452564,0.65152741532825,0.60931861275106,0.654870521396404,0.616066331917464,0.672800784544138,0.771758608859891,0.732686889609818,0.77038372681615,0.733367062776718,0.679622350878871,0.69279283395287,0.49372766691409,0.603343421786615,0.531901607588155,0.638156093424067,0.752770022495102,0.744218980388285,0.8867784205851,0.342379623259327,0.882389631291318,1,0.781424870468757,0.8135159758508,0.781962809718038,0.649577604513765,0.707300444313238,0.670510242644852,0.827865987552387,0.782209590809557,0.300806985069459,0.710673710203,0.664218926466978,0.559479189294378,0.63369277428298,0.483701935812295,0.683349701629872
"Orf60",0.177692039188511,0.512921611272633,0.45142442869331,0.497044425675856,0.387594152706282,0.646348031311978,0.546834591380718,0.51316340440228,0.114555486386383,0.483826665140936,0.522040731146849,0.118097868690476,0.477298548303507,0.54926586953567,0.398305767245845,0.490891456308519,0.493314383905064,0.63435135217772,0.691924374690526,0.545096892608527,0.524204186223493,0.551313942470186,0.547468036845332,0.2683249346648,0.681488198846118,0.573981057367177,0.535499515596958,0.569398276319405,0.587190398196325,0.650364303546371,0.700589410731312,0.695932291315977,0.537839156369036,0.636595262866366,0.664707199297478,0.751617329698735,0.633885518817251,0.690944114530465,0.626967197002119,0.582238418478435,0.676481769237786,0.552475280517693,0.760549357883562,0.639394772146513,0.726426580464483,0.784638998165836,0.386723373957019,0.849191128737965,0.781424870468757,1,0.786751930293773,0.786212980872484,0.568402068321979,0.616655116796708,0.634071424779894,0.760905809720831,0.680523717355431,0.383437024770205,0.774736848957137,0.66037858110608,0.596114453514722,0.646789497294306,0.533821583817133,0.7050894669141
"Orf61",0.269820545245218,0.608429856355268,0.578285444455301,0.552120189426172,0.452548005455703,0.597161903463363,0.654405150139076,0.558833443470736,0.17615490216867,0.573285439337357,0.550209755582625,0.184845890359334,0.609302523416109,0.686003207386635,0.524030152373979,0.623806890692951,0.496134135243743,0.642398996223203,0.717823056599275,0.669262099511443,0.634586764102763,0.668077249248129,0.647863104085537,0.296467377015192,0.73906124623944,0.65693391414216,0.565365608186833,0.636724768428295,0.809563331549806,0.808894853156826,0.794262979066303,0.720890571253222,0.623420860004508,0.77543593123444,0.724797544533461,0.809203969497098,0.712751409361236,0.797540110774575,0.681405774884275,0.681402988813976,0.639341287500156,0.669771288512807,0.742343405684543,0.695205410413235,0.858270368606217,0.891128212280922,0.555523201612765,0.796262671199805,0.8135159758508,0.786751930293773,1,0.81731783687166,0.735350520775329,0.680960571036224,0.738040635184479,0.85991088796717,0.839309474325336,0.491946215540905,0.816015232501535,0.731527996261316,0.731129319631529,0.685088491390761,0.604918835765452,0.752829981703158
